pattern_id,gap_id,sample_idx,tau,state_id
P006033,PG003827,29,1606.795,OS005544
P006033,PG003827,30,1616.795,OS005545
P006033,PG003827,31,1626.795,OS005546
P006033,PG003827,32,1636.795,OS005547
P006033,PG003827,33,1646.795,OS005548
P006034,PG003828,0,746.237,OS004361
P006034,PG003828,1,756.237,OS004362
P006034,PG003828,2,766.237,OS004363
P006034,PG003828,3,776.237,OS004364
P006034,PG003828,4,779.704,OS004365
P006034,PG003828,5,789.704,OS004366
P006034,PG003828,6,799.704,OS004367
P006034,PG003828,7,809.704,OS004368
P006034,PG003828,8,819.704,OS004369
P006034,PG003828,9,829.704,OS004370
P006034,PG003828,10,832.269,OS011269
P006034,PG003828,11,842.269,OS011269
P006034,PG003828,12,852.269,OS011269
P006034,PG003828,13,862.269,OS011269
P006034,PG003828,14,872.269,OS011269
P006034,PG003828,15,882.269,OS011269
P006034,PG003828,16,892.269,OS011269
P006034,PG003828,17,902.269,OS011269
P006034,PG003828,18,912.269,OS011269
P006034,PG003828,19,922.269,OS011269
P006034,PG003828,20,932.269,OS011269
P006034,PG003828,21,942.269,OS011269
P006034,PG003828,22,952.269,OS011269
P006034,PG003828,23,962.269,OS011269
P006034,PG003828,24,972.269,OS011269
P006034,PG003828,25,982.269,OS011269
P006034,PG003828,26,992.269,OS011269
P006034,PG003828,27,1002.269,OS011269
P006034,PG003828,28,1012.269,OS005675
P006034,PG003828,29,1022.269,OS005676
P006034,PG003828,30,1032.269,OS005677
P006034,PG003828,31,1042.269,OS005678
P006034,PG003828,32,1052.269,OS005679
P006034,PG003828,33,1062.269,OS005680
P006034,PG003829,0,1126.18,OS005681
P006036,PG003830,0,746.237,OS004361
P006036,PG003830,1,756.237,OS004362
P006036,PG003830,2,766.237,OS004363
P006036,PG003830,3,776.237,OS004364
P006036,PG003830,4,779.704,OS004365
P006036,PG003830,5,789.704,OS004366
P006036,PG003830,6,799.704,OS004367
P006036,PG003830,7,809.704,OS004368
P006036,PG003830,8,819.704,OS004369
P006036,PG003830,9,829.704,OS004370
P006036,PG003830,10,832.269,OS011269
P006036,PG003830,11,842.269,OS011269
P006036,PG003830,12,852.269,OS011269
P006036,PG003830,13,862.269,OS011269
P006036,PG003830,14,872.269,OS011269
P006036,PG003830,15,882.269,OS011269
P006036,PG003830,16,892.269,OS011269
P006036,PG003830,17,902.269,OS011269
P006036,PG003830,18,912.269,OS011269
P006036,PG003830,19,922.269,OS011269
P006036,PG003830,20,932.269,OS011269
P006036,PG003830,21,942.269,OS011269
P006036,PG003830,22,952.269,OS011269
P006036,PG003830,23,962.269,OS011269
P006036,PG003830,24,972.269,OS011269
P006036,PG003830,25,982.269,OS011269
P006036,PG003830,26,992.269,OS011269
P006036,PG003830,27,1002.269,OS011269
P006036,PG003830,28,1012.269,OS005675
P006036,PG003830,29,1022.269,OS005676
P006036,PG003830,30,1032.269,OS005677
P006036,PG003830,31,1042.269,OS005678
P006036,PG003830,32,1052.269,OS005679
P006036,PG003830,33,1062.269,OS005680
P006036,PG003831,0,1126.18,OS005681
P006038,PG003832,0,746.237,OS004361
P006038,PG003832,1,756.237,OS004362
P006038,PG003832,2,766.237,OS004363
P006038,PG003832,3,776.237,OS004364
P006038,PG003832,4,779.704,OS004365
P006038,PG003832,5,789.704,OS004366
P006038,PG003832,6,799.704,OS004367
P006038,PG003832,7,809.704,OS004368
P006038,PG003832,8,819.704,OS004369
P006038,PG003832,9,829.704,OS004370
P006038,PG003832,10,832.269,OS011269
P006038,PG003832,11,842.269,OS011269
P006038,PG003832,12,852.269,OS011269
P006038,PG003832,13,862.269,OS011269
P006038,PG003832,14,872.269,OS011269
P006038,PG003832,15,882.269,OS011269
P006038,PG003832,16,892.269,OS011269
P006038,PG003832,17,902.269,OS011269
P006038,PG003832,18,912.269,OS011269
P006038,PG003832,19,922.269,OS011269
P006038,PG003832,20,932.269,OS011269
P006038,PG003832,21,942.269,OS011269
P006038,PG003832,22,952.269,OS011269
P006038,PG003832,23,962.269,OS011269
P006038,PG003832,24,972.269,OS011269
P006038,PG003832,25,982.269,OS011269
P006038,PG003832,26,992.269,OS011269
P006038,PG003832,27,1002.269,OS011269
P006038,PG003832,28,1012.269,OS005675
P006038,PG003832,29,1022.269,OS005676
P006038,PG003832,30,1032.269,OS005677
P006038,PG003832,31,1042.269,OS005678
P006038,PG003832,32,1052.269,OS005679
P006038,PG003832,33,1062.269,OS005680
P006038,PG003833,0,1126.18,OS005681
P006040,PG003834,0,746.237,OS004361
P006040,PG003834,1,756.237,OS004362
P006040,PG003834,2,766.237,OS004363
P006040,PG003834,3,776.237,OS004364
P006040,PG003834,4,779.704,OS004365
P006040,PG003834,5,789.704,OS004366
P006040,PG003834,6,799.704,OS004367
P006040,PG003834,7,809.704,OS004368
P006040,PG003834,8,819.704,OS004369
P006040,PG003834,9,829.704,OS004370
P006040,PG003834,10,832.269,OS011269
P006040,PG003834,11,842.269,OS011269
P006040,PG003834,12,852.269,OS011269
P006040,PG003834,13,862.269,OS011269
P006040,PG003834,14,872.269,OS011269
P006040,PG003834,15,882.269,OS011269
P006040,PG003834,16,892.269,OS011269
P006040,PG003834,17,902.269,OS011269
P006040,PG003834,18,912.269,OS011269
P006040,PG003834,19,922.269,OS011269
P006040,PG003834,20,932.269,OS011269
P006040,PG003834,21,942.269,OS011269
P006040,PG003834,22,952.269,OS011269
P006040,PG003834,23,962.269,OS011269
P006040,PG003834,24,972.269,OS011269
P006040,PG003834,25,982.269,OS011269
P006040,PG003834,26,992.269,OS011269
P006040,PG003834,27,1002.269,OS011269
P006040,PG003834,28,1012.269,OS005675
P006040,PG003834,29,1022.269,OS005676
P006040,PG003834,30,1032.269,OS005677
P006040,PG003834,31,1042.269,OS005678
P006040,PG003834,32,1052.269,OS005679
P006040,PG003834,33,1062.269,OS005680
P006040,PG003835,0,1126.18,OS005681
P006042,PG003836,0,746.237,OS004361
P006042,PG003836,1,756.237,OS004362
P006042,PG003836,2,766.237,OS004363
P006042,PG003836,3,776.237,OS004364
P006042,PG003836,4,779.704,OS004365
P006042,PG003836,5,789.704,OS004366
P006042,PG003836,6,799.704,OS004367
P006042,PG003836,7,809.704,OS004368
P006042,PG003836,8,819.704,OS004369
P006042,PG003836,9,829.704,OS004370
P006042,PG003836,10,832.269,OS011269
P006042,PG003836,11,842.269,OS011269
P006042,PG003836,12,852.269,OS011269
P006042,PG003836,13,862.269,OS011269
P006042,PG003836,14,872.269,OS011269
P006042,PG003836,15,882.269,OS011269
P006042,PG003836,16,892.269,OS011269
P006042,PG003836,17,902.269,OS011269
P006042,PG003836,18,912.269,OS011269
P006042,PG003836,19,922.269,OS011269
P006042,PG003836,20,932.269,OS011269
P006042,PG003836,21,942.269,OS011269
P006042,PG003836,22,952.269,OS011269
P006042,PG003836,23,962.269,OS011269
P006042,PG003836,24,972.269,OS011269
P006042,PG003836,25,982.269,OS011269
P006042,PG003836,26,992.269,OS011269
P006042,PG003836,27,1002.269,OS011269
P006042,PG003836,28,1012.269,OS005675
P006042,PG003836,29,1022.269,OS005676
P006042,PG003836,30,1032.269,OS005677
P006042,PG003836,31,1042.269,OS005678
P006042,PG003836,32,1052.269,OS005679
P006042,PG003836,33,1062.269,OS005680
P006042,PG003837,0,1126.18,OS005681
P006044,PG003838,0,746.237,OS004361
P006044,PG003838,1,756.237,OS004362
P006044,PG003838,2,766.237,OS004363
P006044,PG003838,3,776.237,OS004364
P006044,PG003838,4,779.704,OS004365
P006044,PG003838,5,789.704,OS004366
P006044,PG003838,6,799.704,OS004367
P006044,PG003838,7,809.704,OS004368
P006044,PG003838,8,819.704,OS004369
P006044,PG003838,9,829.704,OS004370
P006044,PG003838,10,832.269,OS011269
P006044,PG003838,11,842.269,OS011269
P006044,PG003838,12,852.269,OS011269
P006044,PG003838,13,862.269,OS011269
P006044,PG003838,14,872.269,OS011269
P006044,PG003838,15,882.269,OS011269
P006044,PG003838,16,892.269,OS011269
P006044,PG003838,17,902.269,OS011269
P006044,PG003838,18,912.269,OS011269
P006044,PG003838,19,922.269,OS011269
P006044,PG003838,20,932.269,OS011269
P006044,PG003838,21,942.269,OS011269
P006044,PG003838,22,952.269,OS011269
P006044,PG003838,23,962.269,OS011269
P006044,PG003838,24,972.269,OS011269
P006044,PG003838,25,982.269,OS011269
P006044,PG003838,26,992.269,OS011269
P006044,PG003838,27,1002.269,OS011269
P006044,PG003838,28,1012.269,OS005675
P006044,PG003838,29,1022.269,OS005676
P006044,PG003838,30,1032.269,OS005677
P006044,PG003838,31,1042.269,OS005678
P006044,PG003838,32,1052.269,OS005679
P006044,PG003838,33,1062.269,OS005680
P006044,PG003839,0,1126.18,OS005681
P006046,PG003840,0,746.237,OS004361
P006046,PG003840,1,756.237,OS004362
P006046,PG003840,2,766.237,OS004363
P006046,PG003840,3,776.237,OS004364
P006046,PG003840,4,779.704,OS004365
P006046,PG003840,5,789.704,OS004366
P006046,PG003840,6,799.704,OS004367
P006046,PG003840,7,809.704,OS004368
P006046,PG003840,8,819.704,OS004369
P006046,PG003840,9,829.704,OS004370
P006046,PG003840,10,832.269,OS011269
P006046,PG003840,11,842.269,OS011269
P006046,PG003840,12,852.269,OS011269
P006046,PG003840,13,862.269,OS011269
P006046,PG003840,14,872.269,OS011269
P006046,PG003840,15,882.269,OS011269
P006046,PG003840,16,892.269,OS011269
P006046,PG003840,17,902.269,OS011269
P006046,PG003840,18,912.269,OS011269
P006046,PG003840,19,922.269,OS011269
P006046,PG003840,20,932.269,OS011269
P006046,PG003840,21,942.269,OS011269
P006046,PG003840,22,952.269,OS011269
P006046,PG003840,23,962.269,OS011269
P006046,PG003840,24,972.269,OS011269
P006046,PG003840,25,982.269,OS011269
P006046,PG003840,26,992.269,OS011269
P006046,PG003840,27,1002.269,OS011269
P006046,PG003840,28,1012.269,OS005675
P006046,PG003840,29,1022.269,OS005676
P006046,PG003840,30,1032.269,OS005677
P006046,PG003840,31,1042.269,OS005678
P006046,PG003840,32,1052.269,OS005679
P006046,PG003840,33,1062.269,OS005680
P006046,PG003841,0,1126.18,OS005681
P006048,PG003842,0,776.237,OS004361
P006048,PG003842,1,786.237,OS004362
P006048,PG003842,2,796.237,OS004363
P006048,PG003842,3,806.237,OS004364
P006048,PG003842,4,809.704,OS004365
P006048,PG003842,5,819.704,OS004366
P006048,PG003842,6,829.704,OS004367
P006048,PG003842,7,839.704,OS004368
P006048,PG003842,8,849.704,OS004369
P006048,PG003842,9,859.704,OS004370
P006048,PG003842,10,862.269,OS011269
P006048,PG003842,11,872.269,OS011269
P006048,PG003842,12,882.269,OS011269
P006048,PG003842,13,892.269,OS011269
P006048,PG003842,14,902.269,OS011269
P006048,PG003842,15,912.269,OS011269
P006048,PG003842,16,922.269,OS011269
P006048,PG003842,17,932.269,OS011269
P006048,PG003842,18,942.269,OS011269
P006048,PG003842,19,952.269,OS011269
P006048,PG003842,20,962.269,OS011269
P006048,PG003842,21,972.269,OS011269
P006048,PG003842,22,982.269,OS011269
P006048,PG003842,23,992.269,OS011269
P006048,PG003842,24,1002.269,OS011269
P006048,PG003842,25,1012.269,OS011269
P006048,PG003842,26,1022.269,OS011269
P006048,PG003842,27,1032.269,OS011269
P006048,PG003842,28,1042.269,OS005675
P006048,PG003842,29,1052.269,OS005676
P006048,PG003842,30,1062.269,OS005677
P006048,PG003842,31,1072.269,OS005678
P006048,PG003842,32,1082.269,OS005679
P006048,PG003842,33,1092.269,OS005680
P006048,PG003843,0,1156.18,OS005681
P006050,PG003844,0,776.237,OS004361
P006050,PG003844,1,786.237,OS004362
P006050,PG003844,2,796.237,OS004363
P006050,PG003844,3,806.237,OS004364
P006050,PG003844,4,809.704,OS004365
P006050,PG003844,5,819.704,OS004366
P006050,PG003844,6,829.704,OS004367
P006050,PG003844,7,839.704,OS004368
P006050,PG003844,8,849.704,OS004369
P006050,PG003844,9,859.704,OS004370
P006050,PG003844,10,862.269,OS011269
P006050,PG003844,11,872.269,OS011269
P006050,PG003844,12,882.269,OS011269
P006050,PG003844,13,892.269,OS011269
P006050,PG003844,14,902.269,OS011269
P006050,PG003844,15,912.269,OS011269
P006050,PG003844,16,922.269,OS011269
P006050,PG003844,17,932.269,OS011269
P006050,PG003844,18,942.269,OS011269
P006050,PG003844,19,952.269,OS011269
P006050,PG003844,20,962.269,OS011269
P006050,PG003844,21,972.269,OS011269
P006050,PG003844,22,982.269,OS011269
P006050,PG003844,23,992.269,OS011269
P006050,PG003844,24,1002.269,OS011269
P006050,PG003844,25,1012.269,OS011269
P006050,PG003844,26,1022.269,OS011269
P006050,PG003844,27,1032.269,OS011269
P006050,PG003844,28,1042.269,OS005675
P006050,PG003844,29,1052.269,OS005676
P006050,PG003844,30,1062.269,OS005677
P006050,PG003844,31,1072.269,OS005678
P006050,PG003844,32,1082.269,OS005679
P006050,PG003844,33,1092.269,OS005680
P006050,PG003845,0,1156.18,OS005681
P006052,PG003846,0,776.237,OS004361
P006052,PG003846,1,786.237,OS004362
P006052,PG003846,2,796.237,OS004363
P006052,PG003846,3,806.237,OS004364
P006052,PG003846,4,809.704,OS004365
P006052,PG003846,5,819.704,OS004366
P006052,PG003846,6,829.704,OS004367
P006052,PG003846,7,839.704,OS004368
P006052,PG003846,8,849.704,OS004369
P006052,PG003846,9,859.704,OS004370
P006052,PG003846,10,862.269,OS011269
P006052,PG003846,11,872.269,OS011269
P006052,PG003846,12,882.269,OS011269
P006052,PG003846,13,892.269,OS011269
P006052,PG003846,14,902.269,OS011269
P006052,PG003846,15,912.269,OS011269
P006052,PG003846,16,922.269,OS011269
P006052,PG003846,17,932.269,OS011269
P006052,PG003846,18,942.269,OS011269
P006052,PG003846,19,952.269,OS011269
P006052,PG003846,20,962.269,OS011269
P006052,PG003846,21,972.269,OS011269
P006052,PG003846,22,982.269,OS011269
P006052,PG003846,23,992.269,OS011269
P006052,PG003846,24,1002.269,OS011269
P006052,PG003846,25,1012.269,OS011269
P006052,PG003846,26,1022.269,OS011269
P006052,PG003846,27,1032.269,OS011269
P006052,PG003846,28,1042.269,OS005675
P006052,PG003846,29,1052.269,OS005676
P006052,PG003846,30,1062.269,OS005677
P006052,PG003846,31,1072.269,OS005678
P006052,PG003846,32,1082.269,OS005679
P006052,PG003846,33,1092.269,OS005680
P006052,PG003847,0,1156.18,OS005681
P006058,PG003848,0,746.237,OS004361
P006058,PG003848,1,756.237,OS004362
P006058,PG003848,2,766.237,OS004363
P006058,PG003848,3,776.237,OS004364
P006058,PG003848,4,779.704,OS004365
P006058,PG003848,5,789.704,OS004366
P006058,PG003848,6,799.704,OS004367
P006058,PG003848,7,809.704,OS004368
P006058,PG003848,8,819.704,OS004369
P006058,PG003848,9,829.704,OS004370
P006058,PG003848,10,832.269,OS011269
P006058,PG003848,11,842.269,OS011269
P006058,PG003848,12,852.269,OS011269
P006058,PG003848,13,862.269,OS011269
P006058,PG003848,14,872.269,OS011269
P006058,PG003848,15,882.269,OS011269
P006058,PG003848,16,892.269,OS011269
P006058,PG003848,17,902.269,OS011269
P006058,PG003848,18,912.269,OS011269
P006058,PG003848,19,922.269,OS011269
P006058,PG003848,20,932.269,OS011269
P006058,PG003848,21,942.269,OS011269
P006058,PG003848,22,952.269,OS011269
P006058,PG003848,23,962.269,OS011269
P006058,PG003848,24,972.269,OS011269
P006058,PG003848,25,982.269,OS011269
P006058,PG003848,26,992.269,OS011269
P006058,PG003848,27,1002.269,OS011269
P006058,PG003848,28,1012.269,OS005675
P006058,PG003848,29,1022.269,OS005676
P006058,PG003848,30,1032.269,OS005677
P006058,PG003848,31,1042.269,OS005678
P006058,PG003848,32,1052.269,OS005679
P006058,PG003848,33,1062.269,OS005680
P006058,PG003849,0,1126.18,OS005681
P006060,PG003850,0,746.237,OS004361
P006060,PG003850,1,756.237,OS004362
P006060,PG003850,2,766.237,OS004363
P006060,PG003850,3,776.237,OS004364
P006060,PG003850,4,779.704,OS004365
P006060,PG003850,5,789.704,OS004366
P006060,PG003850,6,799.704,OS004367
P006060,PG003850,7,809.704,OS004368
P006060,PG003850,8,819.704,OS004369
P006060,PG003850,9,829.704,OS004370
P006060,PG003850,10,832.269,OS011269
P006060,PG003850,11,842.269,OS011269
P006060,PG003850,12,852.269,OS011269
P006060,PG003850,13,862.269,OS011269
P006060,PG003850,14,872.269,OS011269
P006060,PG003850,15,882.269,OS011269
P006060,PG003850,16,892.269,OS011269
P006060,PG003850,17,902.269,OS011269
P006060,PG003850,18,912.269,OS011269
P006060,PG003850,19,922.269,OS011269
P006060,PG003850,20,932.269,OS011269
P006060,PG003850,21,942.269,OS011269
P006060,PG003850,22,952.269,OS011269
P006060,PG003850,23,962.269,OS011269
P006060,PG003850,24,972.269,OS011269
P006060,PG003850,25,982.269,OS011269
P006060,PG003850,26,992.269,OS011269
P006060,PG003850,27,1002.269,OS011269
P006060,PG003850,28,1012.269,OS005675
P006060,PG003850,29,1022.269,OS005676
P006060,PG003850,30,1032.269,OS005677
P006060,PG003850,31,1042.269,OS005678
P006060,PG003850,32,1052.269,OS005679
P006060,PG003850,33,1062.269,OS005680
P006060,PG003851,0,1126.18,OS005681
P006062,PG003852,0,746.237,OS004361
P006062,PG003852,1,756.237,OS004362
P006062,PG003852,2,766.237,OS004363
P006062,PG003852,3,776.237,OS004364
P006062,PG003852,4,779.704,OS004365
P006062,PG003852,5,789.704,OS004366
P006062,PG003852,6,799.704,OS004367
P006062,PG003852,7,809.704,OS004368
P006062,PG003852,8,819.704,OS004369
P006062,PG003852,9,829.704,OS004370
P006062,PG003852,10,832.269,OS011269
P006062,PG003852,11,842.269,OS011269
P006062,PG003852,12,852.269,OS011269
P006062,PG003852,13,862.269,OS011269
P006062,PG003852,14,872.269,OS011269
P006062,PG003852,15,882.269,OS011269
P006062,PG003852,16,892.269,OS011269
P006062,PG003852,17,902.269,OS011269
P006062,PG003852,18,912.269,OS011269
P006062,PG003852,19,922.269,OS011269
P006062,PG003852,20,932.269,OS011269
P006062,PG003852,21,942.269,OS011269
P006062,PG003852,22,952.269,OS011269
P006062,PG003852,23,962.269,OS011269
P006062,PG003852,24,972.269,OS011269
P006062,PG003852,25,982.269,OS011269
P006062,PG003852,26,992.269,OS011269
P006062,PG003852,27,1002.269,OS011269
P006062,PG003852,28,1012.269,OS005675
P006062,PG003852,29,1022.269,OS005676
P006062,PG003852,30,1032.269,OS005677
P006062,PG003852,31,1042.269,OS005678
P006062,PG003852,32,1052.269,OS005679
P006062,PG003852,33,1062.269,OS005680
P006062,PG003853,0,1126.18,OS005681
P006064,PG003854,0,746.237,OS004361
P006064,PG003854,1,756.237,OS004362
P006064,PG003854,2,766.237,OS004363
P006064,PG003854,3,776.237,OS004364
P006064,PG003854,4,779.704,OS004365
P006064,PG003854,5,789.704,OS004366
P006064,PG003854,6,799.704,OS004367
P006064,PG003854,7,809.704,OS004368
P006064,PG003854,8,819.704,OS004369
P006064,PG003854,9,829.704,OS004370
P006064,PG003854,10,832.269,OS011269
P006064,PG003854,11,842.269,OS011269
P006064,PG003854,12,852.269,OS011269
P006064,PG003854,13,862.269,OS011269
P006064,PG003854,14,872.269,OS011269
P006064,PG003854,15,882.269,OS011269
P006064,PG003854,16,892.269,OS011269
P006064,PG003854,17,902.269,OS011269
P006064,PG003854,18,912.269,OS011269
P006064,PG003854,19,922.269,OS011269
P006064,PG003854,20,932.269,OS011269
P006064,PG003854,21,942.269,OS011269
P006064,PG003854,22,952.269,OS011269
P006064,PG003854,23,962.269,OS011269
P006064,PG003854,24,972.269,OS011269
P006064,PG003854,25,982.269,OS011269
P006064,PG003854,26,992.269,OS011269
P006064,PG003854,27,1002.269,OS011269
P006064,PG003854,28,1012.269,OS005675
P006064,PG003854,29,1022.269,OS005676
P006064,PG003854,30,1032.269,OS005677
P006064,PG003854,31,1042.269,OS005678
P006064,PG003854,32,1052.269,OS005679
P006064,PG003854,33,1062.269,OS005680
P006064,PG003855,0,1126.18,OS005681
P006066,PG003856,0,776.237,OS004361
P006066,PG003856,1,786.237,OS004362
P006066,PG003856,2,796.237,OS004363
P006066,PG003856,3,806.237,OS004364
P006066,PG003856,4,809.704,OS004365
P006066,PG003856,5,819.704,OS004366
P006066,PG003856,6,829.704,OS004367
P006066,PG003856,7,839.704,OS004368
P006066,PG003856,8,849.704,OS004369
P006066,PG003856,9,859.704,OS004370
P006066,PG003856,10,862.269,OS011269
P006066,PG003856,11,872.269,OS011269
P006066,PG003856,12,882.269,OS011269
P006066,PG003856,13,892.269,OS011269
P006066,PG003856,14,902.269,OS011269
P006066,PG003856,15,912.269,OS011269
P006066,PG003856,16,922.269,OS011269
P006066,PG003856,17,932.269,OS011269
P006066,PG003856,18,942.269,OS011269
P006066,PG003856,19,952.269,OS011269
P006066,PG003856,20,962.269,OS011269
P006066,PG003856,21,972.269,OS011269
P006066,PG003856,22,982.269,OS011269
P006066,PG003856,23,992.269,OS011269
P006066,PG003856,24,1002.269,OS011269
P006066,PG003856,25,1012.269,OS011269
P006066,PG003856,26,1022.269,OS011269
P006066,PG003856,27,1032.269,OS011269
P006066,PG003856,28,1042.269,OS005675
P006066,PG003856,29,1052.269,OS005676
P006066,PG003856,30,1062.269,OS005677
P006066,PG003856,31,1072.269,OS005678
P006066,PG003856,32,1082.269,OS005679
P006066,PG003856,33,1092.269,OS005680
P006066,PG003857,0,1156.18,OS005681
P006068,PG003858,0,776.237,OS004361
P006068,PG003858,1,786.237,OS004362
P006068,PG003858,2,796.237,OS004363
P006068,PG003858,3,806.237,OS004364
P006068,PG003858,4,809.704,OS004365
P006068,PG003858,5,819.704,OS004366
P006068,PG003858,6,829.704,OS004367
P006068,PG003858,7,839.704,OS004368
P006068,PG003858,8,849.704,OS004369
P006068,PG003858,9,859.704,OS004370
P006068,PG003858,10,862.269,OS011269
P006068,PG003858,11,872.269,OS011269
P006068,PG003858,12,882.269,OS011269
P006068,PG003858,13,892.269,OS011269
P006068,PG003858,14,902.269,OS011269
P006068,PG003858,15,912.269,OS011269
P006068,PG003858,16,922.269,OS011269
P006068,PG003858,17,932.269,OS011269
P006068,PG003858,18,942.269,OS011269
P006068,PG003858,19,952.269,OS011269
P006068,PG003858,20,962.269,OS011269
P006068,PG003858,21,972.269,OS011269
P006068,PG003858,22,982.269,OS011269
P006068,PG003858,23,992.269,OS011269
P006068,PG003858,24,1002.269,OS011269
P006068,PG003858,25,1012.269,OS011269
P006068,PG003858,26,1022.269,OS011269
P006068,PG003858,27,1032.269,OS011269
P006068,PG003858,28,1042.269,OS005675
P006068,PG003858,29,1052.269,OS005676
P006068,PG003858,30,1062.269,OS005677
P006068,PG003858,31,1072.269,OS005678
P006068,PG003858,32,1082.269,OS005679
P006068,PG003858,33,1092.269,OS005680
P006068,PG003859,0,1156.18,OS005681
P006070,PG003860,0,746.237,OS004361
P006070,PG003860,1,756.237,OS004362
P006070,PG003860,2,766.237,OS004363
P006070,PG003860,3,776.237,OS004364
P006070,PG003860,4,779.704,OS004365
P006070,PG003860,5,789.704,OS004366
P006070,PG003860,6,799.704,OS004367
P006070,PG003860,7,809.704,OS004368
P006070,PG003860,8,819.704,OS004369
P006070,PG003860,9,829.704,OS004370
P006070,PG003860,10,832.269,OS011269
P006070,PG003860,11,842.269,OS011269
P006070,PG003860,12,852.269,OS011269
P006070,PG003860,13,862.269,OS011269
P006070,PG003860,14,872.269,OS011269
P006070,PG003860,15,882.269,OS011269
P006070,PG003860,16,892.269,OS011269
P006070,PG003860,17,902.269,OS011269
P006070,PG003860,18,912.269,OS011269
P006070,PG003860,19,922.269,OS011269
P006070,PG003860,20,932.269,OS011269
P006070,PG003860,21,942.269,OS011269
P006070,PG003860,22,952.269,OS011269
P006070,PG003860,23,962.269,OS011269
P006070,PG003860,24,972.269,OS011269
P006070,PG003860,25,982.269,OS011269
P006070,PG003860,26,992.269,OS011269
P006070,PG003860,27,1002.269,OS011269
P006070,PG003860,28,1012.269,OS005675
P006070,PG003860,29,1022.269,OS005676
P006070,PG003860,30,1032.269,OS005677
P006070,PG003860,31,1042.269,OS005678
P006070,PG003860,32,1052.269,OS005679
P006070,PG003860,33,1062.269,OS005680
P006070,PG003861,0,1126.18,OS005681
P006072,PG003862,0,776.237,OS004361
P006072,PG003862,1,786.237,OS004362
P006072,PG003862,2,796.237,OS004363
P006072,PG003862,3,806.237,OS004364
P006072,PG003862,4,809.704,OS004365
P006072,PG003862,5,819.704,OS004366
P006072,PG003862,6,829.704,OS004367
P006072,PG003862,7,839.704,OS004368
P006072,PG003862,8,849.704,OS004369
P006072,PG003862,9,859.704,OS004370
P006072,PG003862,10,862.269,OS011269
P006072,PG003862,11,872.269,OS011269
P006072,PG003862,12,882.269,OS011269
P006072,PG003862,13,892.269,OS011269
P006072,PG003862,14,902.269,OS011269
P006072,PG003862,15,912.269,OS011269
P006072,PG003862,16,922.269,OS011269
P006072,PG003862,17,932.269,OS011269
P006072,PG003862,18,942.269,OS011269
P006072,PG003862,19,952.269,OS011269
P006072,PG003862,20,962.269,OS011269
P006072,PG003862,21,972.269,OS011269
P006072,PG003862,22,982.269,OS011269
P006072,PG003862,23,992.269,OS011269
P006072,PG003862,24,1002.269,OS011269
P006072,PG003862,25,1012.269,OS011269
P006072,PG003862,26,1022.269,OS011269
P006072,PG003862,27,1032.269,OS011269
P006072,PG003862,28,1042.269,OS005675
P006072,PG003862,29,1052.269,OS005676
P006072,PG003862,30,1062.269,OS005677
P006072,PG003862,31,1072.269,OS005678
P006072,PG003862,32,1082.269,OS005679
P006072,PG003862,33,1092.269,OS005680
P006072,PG003863,0,1156.18,OS005681
P006110,PG003864,0,746.237,OS004361
P006110,PG003864,1,756.237,OS004362
P006110,PG003864,2,766.237,OS004363
P006110,PG003864,3,776.237,OS004364
P006110,PG003864,4,779.704,OS004365
P006110,PG003864,5,789.704,OS004366
P006110,PG003864,6,799.704,OS004367
P006110,PG003864,7,809.704,OS004368
P006110,PG003864,8,819.704,OS004369
P006110,PG003864,9,829.704,OS004370
P006110,PG003864,10,832.269,OS011269
P006110,PG003864,11,842.269,OS011269
P006110,PG003864,12,852.269,OS011269
P006110,PG003864,13,862.269,OS011269
P006110,PG003864,14,872.269,OS011269
P006110,PG003864,15,882.269,OS011269
P006110,PG003864,16,892.269,OS011269
P006110,PG003864,17,902.269,OS011269
P006110,PG003864,18,912.269,OS011269
P006110,PG003864,19,922.269,OS011269
P006110,PG003864,20,932.269,OS011269
P006110,PG003864,21,942.269,OS011269
P006110,PG003864,22,952.269,OS011269
P006110,PG003864,23,962.269,OS011269
P006110,PG003864,24,972.269,OS011269
P006110,PG003864,25,982.269,OS011269
P006110,PG003864,26,992.269,OS011269
P006110,PG003864,27,1002.269,OS011269
P006110,PG003864,28,1012.269,OS005682
P006110,PG003864,29,1022.269,OS005683
P006110,PG003864,30,1032.269,OS005684
P006110,PG003864,31,1042.269,OS005685
P006110,PG003864,32,1052.269,OS005686
P006110,PG003864,33,1062.269,OS005687
P006110,PG003865,0,1249.651,OS005688
P006110,PG003865,1,1259.651,OS005689
P006110,PG003865,2,1269.651,OS005690
P006110,PG003865,3,1279.651,OS005691
P006110,PG003865,4,1289.651,OS005692
P006110,PG003865,5,1299.651,OS005693
P006110,PG003865,6,1309.651,OS005694
P006110,PG003865,7,1319.651,OS005695
P006110,PG003865,8,1329.651,OS005696
P006110,PG003865,9,1339.651,OS005697
P006110,PG003865,10,1349.651,OS005698
P006110,PG003865,11,1359.651,OS005699
P006110,PG003865,12,1369.651,OS005700
P006110,PG003865,13,1379.651,OS005701
P006110,PG003865,14,1389.651,OS005702
P006110,PG003865,15,1399.651,OS005703
P006110,PG003865,16,1409.651,OS005704
P006110,PG003865,17,1419.651,OS005705
P006110,PG003865,18,1429.651,OS005706
P006110,PG003865,19,1432.383,OS005707
