service,sortie_id,type,box_ids,cargo_counts,n_boxes,mass_kg,volume_m3,energy_kWh,time_s,safe_payload_kg,available_energy_kWh,rho,objective
S008,S008-02,B,S008-B004|S008-B005,应急食品:1|生活卫生用品:1,2,14.0,0.063,2.598727872346759,1905.888618492203,20.7308,2.8,30,T-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,30.0,2.8,30,N-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,30.0,2.8,30,E-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,30.0,2.8,30,T-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,30.0,2.8,30,N-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,30.0,2.8,30,E-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,30.0,2.8,30,T-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.077171254529726,1189.630285736439,30.0,2.8,30,N-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.077171254529726,1189.630285736439,30.0,2.8,30,E-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.077171254529726,1189.630285736439,30.0,2.8,30,T-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,25.9269,2.8,30,N-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,25.9269,2.8,30,E-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,25.9269,2.8,30,T-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,30.0,2.8,30,N-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,30.0,2.8,30,E-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,30.0,2.8,30,T-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,30.0,2.8,30,N-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,30.0,2.8,30,E-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,30.0,2.8,30,T-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,30.0,2.8,30,N-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,30.0,2.8,30,E-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,30.0,2.8,30,T-opt
