task_id,gap_id,sample_idx,tau,state_id
R054371,G003904,75,1622.244,OS009622
R054371,G003904,76,1632.244,OS009623
R054371,G003904,77,1642.244,OS009624
R054371,G003904,78,1652.244,OS009625
R054371,G003904,79,1662.244,OS009626
R054371,G003904,80,1672.244,OS009627
R054371,G003904,81,1682.244,OS009628
R054371,G003904,82,1692.244,OS009629
R054371,G003904,83,1702.244,OS009630
R054371,G003904,84,1712.244,OS009631
R054371,G003904,85,1722.244,OS009632
R054371,G003904,86,1732.244,OS009633
R054371,G003904,87,1742.244,OS009634
R054371,G003904,88,1752.244,OS009635
R054371,G003904,89,1754.432,OS009636
R054371,G003904,90,1764.432,OS009637
R054371,G003904,91,1774.432,OS009638
R054371,G003904,92,1784.432,OS009639
R054371,G003904,93,1785.532,OS013143
R054371,G003904,94,1795.532,OS013143
R054371,G003904,95,1805.532,OS013143
R054371,G003904,96,1815.532,OS013143
R054371,G003904,97,1825.532,OS013143
R054371,G003904,98,1835.532,OS013143
R054371,G003904,99,1845.532,OS013143
R054371,G003904,100,1855.532,OS013143
R054371,G003904,101,1865.532,OS013143
R054371,G003904,102,1875.532,OS013143
R054371,G003904,103,1885.532,OS013143
R054371,G003904,104,1895.532,OS013143
R054371,G003904,105,1905.532,OS013143
R054371,G003904,106,1915.532,OS013143
R054371,G003904,107,1925.532,OS013143
R054371,G003904,108,1935.532,OS013143
R054371,G003904,109,1945.532,OS013143
R054371,G003904,110,1955.532,OS013143
R054371,G003904,111,1965.532,OS013143
R054371,G003904,112,1975.532,OS013143
R054371,G003904,113,1985.532,OS013143
R054371,G003904,114,1995.532,OS013143
R054371,G003904,115,2001.532,OS010619
R054371,G003904,116,2011.532,OS010620
R054371,G003904,117,2021.532,OS010621
R054371,G003904,118,2031.532,OS010622
R054371,G003904,119,2041.532,OS010623
R054371,G003904,120,2051.532,OS010624
R054371,G003904,121,2061.532,OS010625
R054371,G003904,122,2066.921,OS010626
R054371,G003904,123,2076.921,OS010627
R054371,G003904,124,2086.921,OS010628
R054371,G003904,125,2096.921,OS010629
R054372,G003905,0,873.709,OS008757
R054372,G003905,1,883.709,OS008758
R054372,G003905,2,893.709,OS008759
R054372,G003905,3,903.709,OS008760
R054372,G003905,4,905.964,OS008761
R054372,G003905,5,915.964,OS008762
R054372,G003905,6,925.964,OS008763
R054372,G003905,7,935.964,OS008764
R054372,G003905,8,945.964,OS008765
R054372,G003905,9,955.964,OS008766
R054372,G003905,10,965.964,OS008767
R054372,G003905,11,975.964,OS008768
R054372,G003905,12,985.964,OS008769
R054372,G003905,13,987.701,OS013143
R054372,G003905,14,997.701,OS013143
R054372,G003905,15,1007.701,OS013143
R054372,G003905,16,1017.701,OS013143
R054372,G003905,17,1027.701,OS013143
R054372,G003905,18,1037.701,OS013143
R054372,G003905,19,1047.701,OS013143
R054372,G003905,20,1057.701,OS013143
R054372,G003905,21,1067.701,OS013143
R054372,G003905,22,1077.701,OS013143
R054372,G003905,23,1087.701,OS013143
R054372,G003905,24,1097.701,OS013143
R054372,G003905,25,1107.701,OS013143
R054372,G003905,26,1117.701,OS013143
R054372,G003905,27,1127.701,OS013143
R054372,G003905,28,1137.701,OS013143
R054372,G003905,29,1147.701,OS013143
R054372,G003905,30,1157.701,OS013143
R054372,G003905,31,1167.701,OS013143
R054372,G003905,32,1177.701,OS013143
R054372,G003905,33,1187.701,OS013143
R054372,G003905,34,1197.701,OS013143
R054372,G003905,35,1203.701,OS010640
R054372,G003905,36,1213.701,OS010641
R054372,G003905,37,1223.701,OS010642
R054372,G003905,38,1228.58,OS010643
R054372,G003905,39,1238.58,OS010644
R054372,G003905,40,1248.58,OS010645
R054372,G003905,41,1258.58,OS010646
R054372,G003905,42,1268.58,OS010647
R054372,G003905,43,1278.58,OS010648
R054372,G003905,44,1288.58,OS010649
R054372,G003905,45,1298.58,OS010650
R054372,G003905,46,1308.58,OS010651
R054372,G003905,47,1318.58,OS010652
R054372,G003905,48,1328.58,OS010653
R054372,G003905,49,1338.58,OS010654
R054372,G003905,50,1348.58,OS010655
R054372,G003905,51,1358.58,OS010656
R054372,G003905,52,1368.58,OS010657
R054372,G003905,53,1378.58,OS010658
R054372,G003905,54,1388.58,OS010659
R054372,G003905,55,1398.58,OS010660
R054372,G003905,56,1408.58,OS010661
R054372,G003905,57,1410.768,OS010662
R054372,G003905,58,1420.768,OS010663
R054372,G003905,59,1430.768,OS010664
R054372,G003905,60,1440.768,OS010665
R054372,G003905,61,1446.868,OS013137
R054372,G003905,62,1456.868,OS013137
R054372,G003905,63,1466.868,OS013137
R054372,G003905,64,1476.868,OS013137
R054372,G003905,65,1486.868,OS013137
R054372,G003905,66,1496.868,OS013137
R054372,G003905,67,1506.868,OS013137
R054372,G003905,68,1516.868,OS013137
R054372,G003905,69,1526.868,OS013137
R054372,G003905,70,1536.868,OS013137
R054372,G003905,71,1546.868,OS013137
R054372,G003905,72,1556.868,OS013137
R054372,G003905,73,1566.868,OS013137
R054372,G003905,74,1576.868,OS013137
R054372,G003905,75,1586.868,OS013137
R054372,G003905,76,1596.868,OS013137
R054372,G003905,77,1606.868,OS013137
R054372,G003905,78,1616.868,OS013137
R054372,G003905,79,1626.868,OS013137
R054372,G003905,80,1636.868,OS013137
R054372,G003905,81,1646.868,OS013137
R054372,G003905,82,1656.868,OS013137
R054372,G003905,83,1666.868,OS013137
R054372,G003905,84,1676.868,OS013137
R054372,G003905,85,1686.868,OS013137
R054372,G003905,86,1696.868,OS013137
R054372,G003905,87,1706.868,OS013137
R054372,G003905,88,1716.868,OS013137
R054372,G003905,89,1726.868,OS013137
R054372,G003905,90,1736.868,OS013137
R054372,G003905,91,1746.868,OS013137
R054372,G003905,92,1756.868,OS013137
R054372,G003905,93,1766.868,OS013137
R054372,G003905,94,1770.868,OS009512
R054372,G003905,95,1780.868,OS009513
R054372,G003905,96,1790.868,OS009514
R054372,G003905,97,1800.868,OS009515
R054372,G003905,98,1810.868,OS009516
R054372,G003905,99,1820.868,OS009517
R054372,G003905,100,1830.868,OS009518
R054372,G003905,101,1840.868,OS009519
R054372,G003905,102,1850.868,OS009520
R054372,G003905,103,1860.19,OS009521
R054372,G003905,104,1870.19,OS009522
R054372,G003905,105,1880.19,OS009523
R054372,G003905,106,1890.19,OS009524
R054372,G003905,107,1900.19,OS009525
R054372,G003905,108,1910.19,OS009526
R054372,G003905,109,1920.19,OS009527
R054372,G003905,110,1930.19,OS009528
R054372,G003905,111,1940.19,OS009529
R054372,G003905,112,1950.19,OS009530
R054372,G003905,113,1960.19,OS009531
R054372,G003905,114,1970.19,OS009532
R054372,G003905,115,1980.19,OS009533
R054372,G003905,116,1990.19,OS009534
R054372,G003905,117,2000.19,OS009535
R054372,G003905,118,2010.19,OS009536
R054372,G003905,119,2020.19,OS009537
R054372,G003905,120,2030.19,OS009538
R054372,G003905,121,2040.19,OS009539
R054372,G003905,122,2050.19,OS009540
R054372,G003905,123,2060.19,OS009541
R054372,G003905,124,2070.19,OS009542
R054372,G003905,125,2080.19,OS009543
R054373,G003906,0,893.642,OS008683
R054373,G003906,1,903.642,OS008684
R054373,G003906,2,913.642,OS008685
R054373,G003906,3,923.642,OS008686
R054373,G003906,4,933.642,OS008687
R054373,G003906,5,943.642,OS008688
R054373,G003906,6,953.642,OS008689
R054373,G003906,7,963.642,OS008690
R054373,G003906,8,973.642,OS008691
R054373,G003906,9,983.642,OS008692
R054373,G003906,10,993.642,OS008693
R054373,G003906,11,1003.642,OS008694
R054373,G003906,12,1013.642,OS008695
R054373,G003906,13,1023.642,OS008696
R054373,G003906,14,1033.642,OS008697
R054373,G003906,15,1043.642,OS008698
R054373,G003906,16,1053.642,OS008699
R054373,G003906,17,1063.642,OS008700
R054373,G003906,18,1073.642,OS008701
R054373,G003906,19,1083.642,OS008702
R054373,G003906,20,1093.642,OS008703
R054373,G003906,21,1103.642,OS008704
R054373,G003906,22,1107.713,OS008705
R054373,G003906,23,1117.713,OS008706
R054373,G003906,24,1127.713,OS008707
R054373,G003906,25,1137.713,OS008708
R054373,G003906,26,1147.713,OS008709
R054373,G003906,27,1157.713,OS008710
R054373,G003906,28,1167.713,OS008711
R054373,G003906,29,1177.713,OS008712
R054373,G003906,30,1187.713,OS008713
R054373,G003906,31,1197.713,OS008714
R054373,G003906,32,1207.713,OS008715
R054373,G003906,33,1217.713,OS008716
R054373,G003906,34,1219.365,OS013137
R054373,G003906,35,1229.365,OS013137
R054373,G003906,36,1239.365,OS013137
R054373,G003906,37,1249.365,OS013137
R054373,G003906,38,1259.365,OS013137
R054373,G003906,39,1269.365,OS013137
R054373,G003906,40,1279.365,OS013137
R054373,G003906,41,1289.365,OS013137
R054373,G003906,42,1299.365,OS013137
R054373,G003906,43,1309.365,OS013137
R054373,G003906,44,1319.365,OS013137
R054373,G003906,45,1329.365,OS013137
R054373,G003906,46,1339.365,OS013137
R054373,G003906,47,1349.365,OS013137
R054373,G003906,48,1359.365,OS013137
R054373,G003906,49,1369.365,OS013137
R054373,G003906,50,1379.365,OS013137
R054373,G003906,51,1389.365,OS013137
R054373,G003906,52,1399.365,OS013137
R054373,G003906,53,1409.365,OS013137
R054373,G003906,54,1419.365,OS013137
R054373,G003906,55,1429.365,OS013137
R054373,G003906,56,1439.365,OS013137
R054373,G003906,57,1449.365,OS013137
R054373,G003906,58,1459.365,OS013137
R054373,G003906,59,1469.365,OS013137
R054373,G003906,60,1479.365,OS013137
R054373,G003906,61,1489.365,OS013137
R054373,G003906,62,1499.365,OS013137
R054373,G003906,63,1509.365,OS013137
R054373,G003906,64,1519.365,OS013137
R054373,G003906,65,1529.365,OS013137
R054373,G003906,66,1539.365,OS013137
R054373,G003906,67,1543.365,OS009614
R054373,G003906,68,1553.365,OS009615
R054373,G003906,69,1563.365,OS009616
R054373,G003906,70,1572.244,OS009617
R054373,G003906,71,1582.244,OS009618
R054373,G003906,72,1592.244,OS009619
R054373,G003906,73,1602.244,OS009620
R054373,G003906,74,1612.244,OS009621
R054373,G003906,75,1622.244,OS009622
R054373,G003906,76,1632.244,OS009623
R054373,G003906,77,1642.244,OS009624
R054373,G003906,78,1652.244,OS009625
R054373,G003906,79,1662.244,OS009626
R054373,G003906,80,1672.244,OS009627
R054373,G003906,81,1682.244,OS009628
R054373,G003906,82,1692.244,OS009629
R054373,G003906,83,1702.244,OS009630
R054373,G003906,84,1712.244,OS009631
R054373,G003906,85,1722.244,OS009632
R054373,G003906,86,1732.244,OS009633
R054373,G003906,87,1742.244,OS009634
R054373,G003906,88,1752.244,OS009635
R054373,G003906,89,1754.432,OS009636
R054373,G003906,90,1764.432,OS009637
R054373,G003906,91,1774.432,OS009638
R054373,G003906,92,1784.432,OS009639
R054373,G003906,93,1785.532,OS013143
R054373,G003906,94,1795.532,OS013143
R054373,G003906,95,1805.532,OS013143
R054373,G003906,96,1815.532,OS013143
R054373,G003906,97,1825.532,OS013143
R054373,G003906,98,1835.532,OS013143
R054373,G003906,99,1845.532,OS013143
R054373,G003906,100,1855.532,OS013143
R054373,G003906,101,1865.532,OS013143
R054373,G003906,102,1875.532,OS013143
R054373,G003906,103,1885.532,OS013143
R054373,G003906,104,1895.532,OS013143
R054373,G003906,105,1905.532,OS013143
R054373,G003906,106,1915.532,OS013143
R054373,G003906,107,1925.532,OS013143
R054373,G003906,108,1935.532,OS013143
R054373,G003906,109,1945.532,OS013143
R054373,G003906,110,1955.532,OS013143
R054373,G003906,111,1965.532,OS013143
R054373,G003906,112,1975.532,OS013143
R054373,G003906,113,1985.532,OS013143
R054373,G003906,114,1995.532,OS013143
R054373,G003906,115,2001.532,OS010619
R054373,G003906,116,2011.532,OS010620
R054373,G003906,117,2021.532,OS010621
R054373,G003906,118,2031.532,OS010622
R054373,G003906,119,2041.532,OS010623
R054373,G003906,120,2051.532,OS010624
R054373,G003906,121,2061.532,OS010625
R054373,G003906,122,2066.921,OS010626
R054373,G003906,123,2076.921,OS010627
R054373,G003906,124,2086.921,OS010628
R054373,G003906,125,2096.921,OS010629
R054374,G003907,0,873.709,OS008757
R054374,G003907,1,883.709,OS008758
R054374,G003907,2,893.709,OS008759
R054374,G003907,3,903.709,OS008760
R054374,G003907,4,905.964,OS008761
R054374,G003907,5,915.964,OS008762
R054374,G003907,6,925.964,OS008763
R054374,G003907,7,935.964,OS008764
R054374,G003907,8,945.964,OS008765
R054374,G003907,9,955.964,OS008766
R054374,G003907,10,965.964,OS008767
R054374,G003907,11,975.964,OS008768
R054374,G003907,12,985.964,OS008769
R054374,G003907,13,987.701,OS013143
R054374,G003907,14,997.701,OS013143
R054374,G003907,15,1007.701,OS013143
R054374,G003907,16,1017.701,OS013143
R054374,G003907,17,1027.701,OS013143
R054374,G003907,18,1037.701,OS013143
R054374,G003907,19,1047.701,OS013143
R054374,G003907,20,1057.701,OS013143
R054374,G003907,21,1067.701,OS013143
R054374,G003907,22,1077.701,OS013143
R054374,G003907,23,1087.701,OS013143
R054374,G003907,24,1097.701,OS013143
R054374,G003907,25,1107.701,OS013143
R054374,G003907,26,1117.701,OS013143
R054374,G003907,27,1127.701,OS013143
R054374,G003907,28,1137.701,OS013143
R054374,G003907,29,1147.701,OS013143
R054374,G003907,30,1157.701,OS013143
R054374,G003907,31,1167.701,OS013143
R054374,G003907,32,1177.701,OS013143
R054374,G003907,33,1187.701,OS013143
R054374,G003907,34,1197.701,OS013143
R054374,G003907,35,1203.701,OS010640
R054374,G003907,36,1213.701,OS010641
R054374,G003907,37,1223.701,OS010642
R054374,G003907,38,1228.58,OS010643
R054374,G003907,39,1238.58,OS010644
R054374,G003907,40,1248.58,OS010645
R054374,G003907,41,1258.58,OS010646
R054374,G003907,42,1268.58,OS010647
R054374,G003907,43,1278.58,OS010648
R054374,G003907,44,1288.58,OS010649
R054374,G003907,45,1298.58,OS010650
R054374,G003907,46,1308.58,OS010651
R054374,G003907,47,1318.58,OS010652
R054374,G003907,48,1328.58,OS010653
R054374,G003907,49,1338.58,OS010654
R054374,G003907,50,1348.58,OS010655
R054374,G003907,51,1358.58,OS010656
R054374,G003907,52,1368.58,OS010657
R054374,G003907,53,1378.58,OS010658
R054374,G003907,54,1388.58,OS010659
R054374,G003907,55,1398.58,OS010660
R054374,G003907,56,1408.58,OS010661
R054374,G003907,57,1410.768,OS010662
R054374,G003907,58,1420.768,OS010663
R054374,G003907,59,1430.768,OS010664
R054374,G003907,60,1440.768,OS010665
R054374,G003907,61,1446.868,OS013137
R054374,G003907,62,1456.868,OS013137
R054374,G003907,63,1466.868,OS013137
R054374,G003907,64,1476.868,OS013137
R054374,G003907,65,1486.868,OS013137
R054374,G003907,66,1496.868,OS013137
R054374,G003907,67,1506.868,OS013137
R054374,G003907,68,1516.868,OS013137
R054374,G003907,69,1526.868,OS013137
R054374,G003907,70,1536.868,OS013137
R054374,G003907,71,1546.868,OS013137
R054374,G003907,72,1556.868,OS013137
R054374,G003907,73,1566.868,OS013137
R054374,G003907,74,1576.868,OS013137
R054374,G003907,75,1586.868,OS013137
R054374,G003907,76,1596.868,OS013137
R054374,G003907,77,1606.868,OS013137
R054374,G003907,78,1616.868,OS013137
R054374,G003907,79,1626.868,OS013137
R054374,G003907,80,1636.868,OS013137
R054374,G003907,81,1646.868,OS013137
R054374,G003907,82,1656.868,OS013137
R054374,G003907,83,1666.868,OS013137
R054374,G003907,84,1676.868,OS013137
R054374,G003907,85,1686.868,OS013137
R054374,G003907,86,1696.868,OS013137
R054374,G003907,87,1706.868,OS013137
R054374,G003907,88,1716.868,OS013137
R054374,G003907,89,1726.868,OS013137
R054374,G003907,90,1736.868,OS013137
R054374,G003907,91,1746.868,OS013137
R054374,G003907,92,1756.868,OS013137
R054374,G003907,93,1766.868,OS013137
R054374,G003907,94,1770.868,OS009512
R054374,G003907,95,1780.868,OS009513
R054374,G003907,96,1790.868,OS009514
R054374,G003907,97,1800.868,OS009515
R054374,G003907,98,1810.868,OS009516
R054374,G003907,99,1820.868,OS009517
R054374,G003907,100,1830.868,OS009518
R054374,G003907,101,1840.868,OS009519
R054374,G003907,102,1850.868,OS009520
R054374,G003907,103,1860.19,OS009521
R054374,G003907,104,1870.19,OS009522
R054374,G003907,105,1880.19,OS009523
R054374,G003907,106,1890.19,OS009524
R054374,G003907,107,1900.19,OS009525
R054374,G003907,108,1910.19,OS009526
R054374,G003907,109,1920.19,OS009527
R054374,G003907,110,1930.19,OS009528
R054374,G003907,111,1940.19,OS009529
R054374,G003907,112,1950.19,OS009530
R054374,G003907,113,1960.19,OS009531
R054374,G003907,114,1970.19,OS009532
R054374,G003907,115,1980.19,OS009533
R054374,G003907,116,1990.19,OS009534
R054374,G003907,117,2000.19,OS009535
R054374,G003907,118,2010.19,OS009536
R054374,G003907,119,2020.19,OS009537
R054374,G003907,120,2030.19,OS009538
R054374,G003907,121,2040.19,OS009539
R054374,G003907,122,2050.19,OS009540
R054374,G003907,123,2060.19,OS009541
R054374,G003907,124,2070.19,OS009542
R054374,G003907,125,2080.19,OS009543
R054377,G003908,0,893.642,OS008683
R054377,G003908,1,903.642,OS008684
R054377,G003908,2,913.642,OS008685
R054377,G003908,3,923.642,OS008686
R054377,G003908,4,933.642,OS008687
R054377,G003908,5,943.642,OS008688
R054377,G003908,6,953.642,OS008689
R054377,G003908,7,963.642,OS008690
R054377,G003908,8,973.642,OS008691
R054377,G003908,9,983.642,OS008692
R054377,G003908,10,993.642,OS008693
R054377,G003908,11,1003.642,OS008694
R054377,G003908,12,1013.642,OS008695
R054377,G003908,13,1023.642,OS008696
R054377,G003908,14,1033.642,OS008697
R054377,G003908,15,1043.642,OS008698
R054377,G003908,16,1053.642,OS008699
R054377,G003908,17,1063.642,OS008700
R054377,G003908,18,1073.642,OS008701
R054377,G003908,19,1083.642,OS008702
R054377,G003908,20,1093.642,OS008703
R054377,G003908,21,1103.642,OS008704
R054377,G003908,22,1107.713,OS008705
R054377,G003908,23,1117.713,OS008706
R054377,G003908,24,1127.713,OS008707
R054377,G003908,25,1137.713,OS008708
R054377,G003908,26,1147.713,OS008709
R054377,G003908,27,1157.713,OS008710
R054377,G003908,28,1167.713,OS008711
R054377,G003908,29,1177.713,OS008712
R054377,G003908,30,1187.713,OS008713
R054377,G003908,31,1197.713,OS008714
R054377,G003908,32,1207.713,OS008715
R054377,G003908,33,1217.713,OS008716
R054377,G003908,34,1219.365,OS013137
R054377,G003908,35,1229.365,OS013137
R054377,G003908,36,1239.365,OS013137
R054377,G003908,37,1249.365,OS013137
R054377,G003908,38,1259.365,OS013137
R054377,G003908,39,1269.365,OS013137
R054377,G003908,40,1279.365,OS013137
R054377,G003908,41,1289.365,OS013137
R054377,G003908,42,1299.365,OS013137
R054377,G003908,43,1309.365,OS013137
R054377,G003908,44,1319.365,OS013137
R054377,G003908,45,1329.365,OS013137
R054377,G003908,46,1339.365,OS013137
R054377,G003908,47,1349.365,OS013137
R054377,G003908,48,1359.365,OS013137
R054377,G003908,49,1369.365,OS013137
R054377,G003908,50,1379.365,OS013137
R054377,G003908,51,1389.365,OS013137
R054377,G003908,52,1399.365,OS013137
R054377,G003908,53,1409.365,OS013137
R054377,G003908,54,1419.365,OS013137
R054377,G003908,55,1429.365,OS013137
R054377,G003908,56,1439.365,OS013137
R054377,G003908,57,1449.365,OS013137
R054377,G003908,58,1459.365,OS013137
R054377,G003908,59,1469.365,OS013137
R054377,G003908,60,1479.365,OS013137
R054377,G003908,61,1489.365,OS013137
R054377,G003908,62,1499.365,OS013137
R054377,G003908,63,1509.365,OS013137
R054377,G003908,64,1519.365,OS013137
R054377,G003908,65,1529.365,OS013137
R054377,G003908,66,1539.365,OS013137
R054377,G003908,67,1543.365,OS009614
R054377,G003908,68,1553.365,OS009615
R054377,G003908,69,1563.365,OS009616
R054377,G003908,70,1572.244,OS009617
R054377,G003908,71,1582.244,OS009618
R054377,G003908,72,1592.244,OS009619
R054377,G003908,73,1602.244,OS009620
R054377,G003908,74,1612.244,OS009621
R054377,G003908,75,1622.244,OS009622
R054377,G003908,76,1632.244,OS009623
R054377,G003908,77,1642.244,OS009624
R054377,G003908,78,1652.244,OS009625
R054377,G003908,79,1662.244,OS009626
R054377,G003908,80,1672.244,OS009627
R054377,G003908,81,1682.244,OS009628
R054377,G003908,82,1692.244,OS009629
R054377,G003908,83,1702.244,OS009630
R054377,G003908,84,1712.244,OS009631
R054377,G003908,85,1722.244,OS009632
R054377,G003908,86,1732.244,OS009633
R054377,G003908,87,1742.244,OS009634
R054377,G003908,88,1752.244,OS009635
R054377,G003908,89,1754.432,OS009636
R054377,G003908,90,1764.432,OS009637
R054377,G003908,91,1774.432,OS009638
R054377,G003908,92,1784.432,OS009639
R054377,G003908,93,1785.532,OS013143
R054377,G003908,94,1795.532,OS013143
R054377,G003908,95,1805.532,OS013143
R054377,G003908,96,1815.532,OS013143
R054377,G003908,97,1825.532,OS013143
R054377,G003908,98,1835.532,OS013143
R054377,G003908,99,1845.532,OS013143
R054377,G003908,100,1855.532,OS013143
R054377,G003908,101,1865.532,OS013143
R054377,G003908,102,1875.532,OS013143
R054377,G003908,103,1885.532,OS013143
R054377,G003908,104,1895.532,OS013143
R054377,G003908,105,1905.532,OS013143
R054377,G003908,106,1915.532,OS013143
R054377,G003908,107,1925.532,OS013143
R054377,G003908,108,1935.532,OS013143
R054377,G003908,109,1945.532,OS013143
R054377,G003908,110,1955.532,OS013143
R054377,G003908,111,1965.532,OS013143
R054377,G003908,112,1975.532,OS013143
R054377,G003908,113,1985.532,OS013143
R054377,G003908,114,1995.532,OS013143
R054377,G003908,115,2001.532,OS010619
R054377,G003908,116,2011.532,OS010620
R054377,G003908,117,2021.532,OS010621
R054377,G003908,118,2031.532,OS010622
R054377,G003908,119,2041.532,OS010623
R054377,G003908,120,2051.532,OS010624
R054377,G003908,121,2061.532,OS010625
R054377,G003908,122,2066.921,OS010626
R054377,G003908,123,2076.921,OS010627
R054377,G003908,124,2086.921,OS010628
R054377,G003908,125,2096.921,OS010629
R054378,G003909,0,873.709,OS008757
R054378,G003909,1,883.709,OS008758
R054378,G003909,2,893.709,OS008759
R054378,G003909,3,903.709,OS008760
R054378,G003909,4,905.964,OS008761
R054378,G003909,5,915.964,OS008762
R054378,G003909,6,925.964,OS008763
R054378,G003909,7,935.964,OS008764
R054378,G003909,8,945.964,OS008765
R054378,G003909,9,955.964,OS008766
R054378,G003909,10,965.964,OS008767
R054378,G003909,11,975.964,OS008768
R054378,G003909,12,985.964,OS008769
R054378,G003909,13,987.701,OS013143
R054378,G003909,14,997.701,OS013143
R054378,G003909,15,1007.701,OS013143
R054378,G003909,16,1017.701,OS013143
R054378,G003909,17,1027.701,OS013143
R054378,G003909,18,1037.701,OS013143
R054378,G003909,19,1047.701,OS013143
R054378,G003909,20,1057.701,OS013143
R054378,G003909,21,1067.701,OS013143
R054378,G003909,22,1077.701,OS013143
R054378,G003909,23,1087.701,OS013143
R054378,G003909,24,1097.701,OS013143
R054378,G003909,25,1107.701,OS013143
R054378,G003909,26,1117.701,OS013143
R054378,G003909,27,1127.701,OS013143
R054378,G003909,28,1137.701,OS013143
R054378,G003909,29,1147.701,OS013143
R054378,G003909,30,1157.701,OS013143
R054378,G003909,31,1167.701,OS013143
R054378,G003909,32,1177.701,OS013143
R054378,G003909,33,1187.701,OS013143
R054378,G003909,34,1197.701,OS013143
R054378,G003909,35,1203.701,OS010640
R054378,G003909,36,1213.701,OS010641
R054378,G003909,37,1223.701,OS010642
R054378,G003909,38,1228.58,OS010643
R054378,G003909,39,1238.58,OS010644
R054378,G003909,40,1248.58,OS010645
R054378,G003909,41,1258.58,OS010646
R054378,G003909,42,1268.58,OS010647
R054378,G003909,43,1278.58,OS010648
R054378,G003909,44,1288.58,OS010649
R054378,G003909,45,1298.58,OS010650
R054378,G003909,46,1308.58,OS010651
R054378,G003909,47,1318.58,OS010652
R054378,G003909,48,1328.58,OS010653
R054378,G003909,49,1338.58,OS010654
R054378,G003909,50,1348.58,OS010655
R054378,G003909,51,1358.58,OS010656
R054378,G003909,52,1368.58,OS010657
R054378,G003909,53,1378.58,OS010658
R054378,G003909,54,1388.58,OS010659
R054378,G003909,55,1398.58,OS010660
R054378,G003909,56,1408.58,OS010661
R054378,G003909,57,1410.768,OS010662
R054378,G003909,58,1420.768,OS010663
R054378,G003909,59,1430.768,OS010664
R054378,G003909,60,1440.768,OS010665
R054378,G003909,61,1446.868,OS013137
R054378,G003909,62,1456.868,OS013137
R054378,G003909,63,1466.868,OS013137
R054378,G003909,64,1476.868,OS013137
R054378,G003909,65,1486.868,OS013137
R054378,G003909,66,1496.868,OS013137
R054378,G003909,67,1506.868,OS013137
R054378,G003909,68,1516.868,OS013137
R054378,G003909,69,1526.868,OS013137
R054378,G003909,70,1536.868,OS013137
R054378,G003909,71,1546.868,OS013137
R054378,G003909,72,1556.868,OS013137
R054378,G003909,73,1566.868,OS013137
R054378,G003909,74,1576.868,OS013137
R054378,G003909,75,1586.868,OS013137
R054378,G003909,76,1596.868,OS013137
R054378,G003909,77,1606.868,OS013137
R054378,G003909,78,1616.868,OS013137
R054378,G003909,79,1626.868,OS013137
R054378,G003909,80,1636.868,OS013137
R054378,G003909,81,1646.868,OS013137
R054378,G003909,82,1656.868,OS013137
R054378,G003909,83,1666.868,OS013137
R054378,G003909,84,1676.868,OS013137
R054378,G003909,85,1686.868,OS013137
R054378,G003909,86,1696.868,OS013137
R054378,G003909,87,1706.868,OS013137
R054378,G003909,88,1716.868,OS013137
R054378,G003909,89,1726.868,OS013137
R054378,G003909,90,1736.868,OS013137
R054378,G003909,91,1746.868,OS013137
R054378,G003909,92,1756.868,OS013137
R054378,G003909,93,1766.868,OS013137
R054378,G003909,94,1770.868,OS009512
R054378,G003909,95,1780.868,OS009513
R054378,G003909,96,1790.868,OS009514
R054378,G003909,97,1800.868,OS009515
R054378,G003909,98,1810.868,OS009516
R054378,G003909,99,1820.868,OS009517
R054378,G003909,100,1830.868,OS009518
R054378,G003909,101,1840.868,OS009519
R054378,G003909,102,1850.868,OS009520
R054378,G003909,103,1860.19,OS009521
R054378,G003909,104,1870.19,OS009522
R054378,G003909,105,1880.19,OS009523
R054378,G003909,106,1890.19,OS009524
R054378,G003909,107,1900.19,OS009525
R054378,G003909,108,1910.19,OS009526
R054378,G003909,109,1920.19,OS009527
R054378,G003909,110,1930.19,OS009528
R054378,G003909,111,1940.19,OS009529
R054378,G003909,112,1950.19,OS009530
R054378,G003909,113,1960.19,OS009531
R054378,G003909,114,1970.19,OS009532
R054378,G003909,115,1980.19,OS009533
R054378,G003909,116,1990.19,OS009534
R054378,G003909,117,2000.19,OS009535
R054378,G003909,118,2010.19,OS009536
R054378,G003909,119,2020.19,OS009537
R054378,G003909,120,2030.19,OS009538
R054378,G003909,121,2040.19,OS009539
R054378,G003909,122,2050.19,OS009540
R054378,G003909,123,2060.19,OS009541
R054378,G003909,124,2070.19,OS009542
R054378,G003909,125,2080.19,OS009543
R054393,G003910,0,803.642,OS008683
R054393,G003910,1,813.642,OS008684
R054393,G003910,2,823.642,OS008685
R054393,G003910,3,833.642,OS008686
R054393,G003910,4,843.642,OS008687
R054393,G003910,5,853.642,OS008688
R054393,G003910,6,863.642,OS008689
R054393,G003910,7,873.642,OS008690
R054393,G003910,8,883.642,OS008691
R054393,G003910,9,893.642,OS008692
R054393,G003910,10,903.642,OS008693
R054393,G003910,11,913.642,OS008694
R054393,G003910,12,923.642,OS008695
R054393,G003910,13,933.642,OS008696
R054393,G003910,14,943.642,OS008697
R054393,G003910,15,953.642,OS008698
R054393,G003910,16,963.642,OS008699
R054393,G003910,17,973.642,OS008700
R054393,G003910,18,983.642,OS008701
R054393,G003910,19,993.642,OS008702
R054393,G003910,20,1003.642,OS008703
R054393,G003910,21,1013.642,OS008704
