state_id,uav_type,phase,origin,destination,local_tau,x,y,z,margin_db,terrain_blocked
OS005997,B,cruise,S005,S013,199.814819,109.24565137294218,23.046047176958268,374.4444580078125,-1.0137328431283947,1
OS005998,B,cruise,S005,S013,209.814819,109.2468907352952,23.04532670388386,374.4444580078125,-0.9557657475363612,1
OS005999,B,cruise,S005,S013,219.814819,109.24813009764821,23.04460623080945,374.4444580078125,-0.9071612897961927,1
OS006000,B,cruise,S005,S013,229.814819,109.24936946000122,23.04388575773504,374.4444580078125,-0.8682450932324741,1
OS006001,B,cruise,S005,S013,239.814819,109.25060882235424,23.04316528466063,374.4444580078125,-0.8392841090020653,1
OS006002,B,cruise,S005,S013,249.814819,109.25184818470724,23.042444811586222,374.4444580078125,-0.8204806832203957,1
OS006003,B,cruise,S005,S013,259.814819,109.25308754706026,23.041724338511813,374.4444580078125,-0.8119679279018328,1
OS006004,B,cruise,S005,S013,269.814819,109.25432690941328,23.041003865437403,374.4444580078125,-0.8138066137141493,1
OS006005,B,cruise,S005,S013,289.814819,109.2568056341193,23.039562919288585,374.4444580078125,-0.8484128179990904,1
OS006006,B,cruise,S005,S013,299.814819,109.25804499647231,23.038842446214176,374.4444580078125,-0.8809359559412968,1
OS006007,B,cruise,S005,S013,309.814819,109.25928435882533,23.038121973139766,374.4444580078125,-0.9233274731876122,1
OS006008,B,cruise,S005,S013,319.814819,109.26052372117834,23.037401500065357,374.4444580078125,-0.9752990405827688,1
OS006009,B,cruise,S005,S013,329.814819,109.26176308353135,23.036681026990948,374.4444580078125,-1.0365060052469204,1
OS006010,B,cruise,S005,S013,339.814819,109.26300244588437,23.03596055391654,374.4444580078125,-1.1065546529965786,1
OS006011,B,cruise,S005,S013,349.814819,109.26424180823737,23.03524008084213,374.4444580078125,-1.1850100990909027,1
OS006012,B,cruise,S005,S013,359.814819,109.26548117059039,23.03451960776772,374.4444580078125,-1.2714045006089094,1
OS006013,B,cruise,S005,S013,369.814819,109.26672053294341,23.03379913469331,374.4444580078125,-1.3652452997091302,1
OS006014,B,cruise,S005,S013,379.814819,109.26795989529641,23.0330786616189,374.4444580078125,-1.4660232381625633,1
OS006015,B,cruise,S005,S013,389.814819,109.26919925764943,23.032358188544492,374.4444580078125,-1.5732199251218049,1
OS006016,B,cruise,S005,S013,399.814819,109.27043862000245,23.031637715470083,374.4444580078125,-1.6863147877543128,1
OS006017,B,cruise,S005,S013,407.441967,109.2713839,23.0310882,374.4444580078125,-1.7762187393971516,1
OS006018,B,handover,S005,S013,416.53975,109.2713839,23.0310882,351.7,-1.7744125199274947,1
OS006019,B,cruise,S005,S014,0.0,109.2283003,23.0561338,195.0,-2.543385911172649,1
OS006020,B,cruise,S005,S014,10.0,109.2283003,23.0561338,225.0,-2.5439633136331423,1
OS006021,B,cruise,S005,S014,20.0,109.2283003,23.0561338,255.0,-2.5448186179201855,1
OS006022,B,cruise,S005,S014,30.0,109.2283003,23.0561338,285.0,-2.545951659863519,1
OS006023,B,cruise,S005,S014,40.0,109.2283003,23.0561338,315.0,-2.5473622220989967,1
OS006024,B,cruise,S005,S014,50.0,109.2283003,23.0561338,345.0,-2.549050034207454,1
OS006025,B,cruise,S005,S014,515.962504,109.26767321224214,23.019874048076087,602.8875122070312,-0.09693782976026455,1
OS006026,B,cruise,S005,S014,525.962504,109.26870934151168,23.018919844078088,602.8875122070312,-0.24463497477954377,1
OS006027,B,cruise,S005,S014,535.962504,109.2697454707812,23.017965640080092,602.8875122070312,-0.3988834633567251,1
OS006028,B,cruise,S005,S014,545.962504,109.27078160005074,23.017011436082093,602.8875122070312,-0.5588374444316742,1
OS006029,B,cruise,S005,S014,555.962504,109.27181772932026,23.016057232084098,602.8875122070312,-0.7236954332123844,1
OS006030,B,cruise,S005,S014,565.962504,109.2728538585898,23.0151030280861,602.8875122070312,-0.8927057359379376,1
OS006031,B,cruise,S005,S014,575.962504,109.27388998785932,23.0141488240881,602.8875122070312,-1.0651698113619261,1
OS006032,B,cruise,S005,S014,585.962504,109.27492611712886,23.013194620090104,602.8875122070312,-1.2404438751410964,1
OS006033,B,cruise,S005,S014,595.962504,109.27596224639838,23.012240416092105,602.8875122070312,-1.4179390596534773,1
OS006034,B,cruise,S005,S014,605.962504,109.27699837566792,23.011286212094106,602.8875122070312,-1.597120428941011,1
OS006035,B,cruise,S005,S014,615.962504,109.27803450493745,23.01033200809611,602.8875122070312,-1.7775051224506484,1
OS006036,B,cruise,S005,S014,625.962504,109.27907063420697,23.00937780409811,602.8875122070312,-1.9586598682856788,1
OS006037,B,cruise,S005,S014,635.962504,109.28010676347651,23.008423600100116,602.8875122070312,-2.1401980705469015,1
OS006038,B,cruise,S005,S014,645.962504,109.28114289274603,23.007469396102117,602.8875122070312,-2.321776639511711,1
OS006039,B,cruise,S005,S014,655.962504,109.28217902201557,23.006515192104118,602.8875122070312,-2.5030926999263556,1
OS006040,B,cruise,S005,S014,665.962504,109.28321515128509,23.005560988106122,602.8875122070312,-2.683880282459725,1
OS006041,B,cruise,S005,S014,669.643982,109.2835966,23.0052097,602.8875122070312,-2.7502565690805056,1
OS006042,B,cruise,S005,S014,679.643982,109.2835966,23.0052097,577.8875122070312,-2.746995113441173,1
OS006043,B,cruise,S005,S014,689.643982,109.2835966,23.0052097,552.8875122070312,-2.7439155954499483,1
OS006044,B,cruise,S005,S014,699.643982,109.2835966,23.0052097,527.8875122070312,-2.7410184040885355,1
OS006045,B,cruise,S005,S014,709.643982,109.2835966,23.0052097,502.88751220703125,-2.7383039058970837,1
OS006046,B,cruise,S005,S014,719.643982,109.2835966,23.0052097,477.88751220703125,-2.7357724448207676,1
OS006047,B,cruise,S005,S014,729.643982,109.2835966,23.0052097,452.88751220703125,-2.7334243420654047,1
OS006048,B,cruise,S005,S014,739.643982,109.2835966,23.0052097,427.88751220703125,-2.7312598959623386,1
OS006049,B,cruise,S005,S014,749.643982,109.2835966,23.0052097,402.88751220703125,-2.72927938184273,1
OS006050,B,cruise,S005,S014,759.643982,109.2835966,23.0052097,377.88751220703125,-2.7274830519212117,1
OS006051,B,cruise,S005,S014,769.643982,109.2835966,23.0052097,352.88751220703125,-2.725871135189223,1
OS006052,B,handover,S005,S014,770.398987,109.2835966,23.0052097,351.0,-2.725756927868062,1
OS006053,B,cruise,S005,S015,0.0,109.2283003,23.0561338,195.0,-2.543385911172649,1
OS006054,B,cruise,S005,S015,10.0,109.2283003,23.0561338,225.0,-2.5439633136331423,1
OS006055,B,cruise,S005,S015,20.0,109.2283003,23.0561338,255.0,-2.5448186179201855,1
OS006056,B,cruise,S005,S015,30.0,109.2283003,23.0561338,285.0,-2.545951659863519,1
OS006057,B,cruise,S005,S015,40.0,109.2283003,23.0561338,315.0,-2.5473622220989967,1
OS006058,B,cruise,S005,S015,50.0,109.2283003,23.0561338,345.0,-2.549050034207454,1
OS006059,B,cruise,S005,S015,271.204447,109.20961915935891,23.052660374790676,618.6133422851562,-2.6848571796252827,1
OS006060,B,cruise,S005,S015,281.204447,109.20818214854036,23.05239318823611,618.6133422851562,-2.739807826116561,1
OS006061,B,cruise,S005,S015,291.204447,109.20674513772182,23.052126001681547,618.6133422851562,-2.8006310344041196,1
OS006062,B,cruise,S005,S015,301.204447,109.20530812690328,23.051858815126984,618.6133422851562,-2.8670737055651756,1
OS006063,B,cruise,S005,S015,311.204447,109.20387111608473,23.05159162857242,618.6133422851562,-2.938868764139883,1
OS006064,B,cruise,S005,S015,321.204447,109.20243410526618,23.051324442017858,618.6133422851562,-3.015738306263046,1
OS006065,B,cruise,S005,S015,331.204447,109.20099709444764,23.051057255463295,618.6133422851562,-3.0973966620235984,1
OS006066,B,cruise,S005,S015,341.204447,109.1995600836291,23.05079006890873,618.6133422851562,-3.1835533160351446,1
OS006067,B,cruise,S005,S015,351.204447,109.19812307281055,23.050522882354166,618.6133422851562,-3.273915640518979,1
OS006068,B,cruise,S005,S015,361.204447,109.196686061992,23.050255695799603,618.6133422851562,-3.3681914059388873,1
OS006069,B,cruise,S005,S015,371.204447,109.19524905117346,23.04998850924504,618.6133422851562,-3.4660910447080227,1
OS006070,B,cruise,S005,S015,381.204447,109.19381204035491,23.049721322690477,618.6133422851562,-3.5673296533613694,1
OS006071,B,cruise,S005,S015,391.179601,109.1923786,23.0494548,618.6133422851562,-3.671366013578563,1
OS006072,B,cruise,S005,S015,401.179601,109.1923786,23.0494548,593.6133422851562,-3.6686343071461494,1
OS006073,B,cruise,S005,S015,411.179601,109.1923786,23.0494548,568.6133422851562,-3.6660499956821724,1
OS006074,B,cruise,S005,S015,421.179601,109.1923786,23.0494548,543.6133422851562,-3.663613343459474,1
OS006075,B,cruise,S005,S015,431.179601,109.1923786,23.0494548,518.6133422851562,-3.6613245999877932,1
OS006076,B,cruise,S005,S015,441.179601,109.1923786,23.0494548,493.61334228515625,-3.6591839999291267,1
OS006077,B,handover,S005,S015,448.824938,109.1923786,23.0494548,474.5,-3.657647502294523,1
OS006078,B,cruise,S006,S002,476.499569,109.24290281089276,23.053654200134243,394.2987060546875,-2.332433624696691,1
OS006079,B,cruise,S006,S002,486.499569,109.24386101557927,23.05467509347056,394.2987060546875,-2.554352718015167,1
OS006080,B,cruise,S006,S002,496.499569,109.24481922026577,23.055695986806878,394.2987060546875,-2.772080864157715,1
OS006081,B,cruise,S006,S002,506.499569,109.24577742495228,23.056716880143192,394.2987060546875,-2.985695253552933,1
OS006082,B,cruise,S006,S002,516.499569,109.24673562963878,23.05773777347951,394.2987060546875,-3.195279812798276,1
OS006083,B,cruise,S006,S002,526.499569,109.24769383432529,23.058758666815827,394.2987060546875,-3.4009233233067135,1
OS006084,B,cruise,S006,S002,536.499569,109.24865203901179,23.059779560152144,394.2987060546875,-3.6027178845755685,1
OS006085,B,cruise,S006,S002,546.499569,109.2496102436983,23.060800453488458,394.2987060546875,-3.8007576636541245,1
OS006086,B,cruise,S006,S002,556.499569,109.2505684483848,23.061821346824775,394.2987060546875,-3.9951378819565235,1
OS006087,B,cruise,S006,S002,566.499569,109.25152665307131,23.062842240161093,394.2987060546875,-4.185953998685463,1
OS006088,B,cruise,S006,S002,576.499569,109.25248485775782,23.06386313349741,394.2987060546875,-4.373301056902591,1
OS006089,B,cruise,S006,S002,586.499569,109.25344306244432,23.064884026833727,394.2987060546875,-4.557273164015669,1
OS006090,B,cruise,S006,S002,596.499569,109.25440126713083,23.06590492017004,394.2987060546875,-4.737963083185093,1
OS006091,B,cruise,S006,S002,606.499569,109.25535947181733,23.06692581350636,394.2987060546875,-4.91546191613223,1
OS006092,B,cruise,S006,S002,616.499569,109.25631767650384,23.067946706842676,394.2987060546875,-5.089858861153701,1
OS006093,B,cruise,S006,S002,626.499569,109.25727588119034,23.068967600178993,394.2987060546875,-5.261241032867588,1
OS006094,B,cruise,S006,S002,636.499569,109.25823408587685,23.069988493515307,394.2987060546875,-5.42969333254635,1
OS006095,B,cruise,S006,S002,639.816335,109.2585519,23.0703271,394.2987060546875,-5.484932230656369,1
OS006096,B,cruise,S006,S002,649.816335,109.2585519,23.0703271,369.2987060546875,-5.484013626262055,1
OS006097,B,cruise,S006,S002,659.816335,109.2585519,23.0703271,344.2987060546875,-5.483192957666688,1
OS006098,B,cruise,S006,S002,669.816335,109.2585519,23.0703271,319.2987060546875,-5.482470280434256,1
OS006099,B,cruise,S006,S002,679.816335,109.2585519,23.0703271,294.2987060546875,-5.4818456435144896,1
OS006100,B,cruise,S006,S002,689.816335,109.2585519,23.0703271,269.2987060546875,-5.481319089231789,1
OS006101,B,cruise,S006,S002,699.816335,109.2585519,23.0703271,244.2987060546875,-5.480890653275651,1
OS006102,B,handover,S006,S002,709.735818,109.2585519,23.0703271,219.5,-5.4805626320845136,1
OS006103,B,cruise,S006,S003,235.854224,109.18820708910116,23.019901270691072,662.3626708984375,-1.2593943063226618,1
OS006104,B,cruise,S006,S003,245.854224,109.1872423798596,23.020916876581992,662.3626708984375,-1.4958133585899844,1
OS006105,B,cruise,S006,S003,255.854224,109.18627767061803,23.021932482472916,662.3626708984375,-1.7284166505889402,1
OS006106,B,cruise,S006,S003,265.854224,109.18531296137645,23.02294808836384,662.3626708984375,-1.9571542466731273,1
OS006107,B,cruise,S006,S003,275.854224,109.18434825213488,23.02396369425476,662.3626708984375,-2.1820042736076175,1
OS006108,B,cruise,S006,S003,285.854224,109.18338354289331,23.024979300145684,662.3626708984375,-2.402967812095852,1
OS006109,B,cruise,S006,S003,295.854224,109.18241883365174,23.02599490603661,662.3626708984375,-2.6200645920826844,1
OS006110,B,cruise,S006,S003,305.854224,109.18145412441017,23.02701051192753,662.3626708984375,-2.8333293763085265,1
OS006111,B,cruise,S006,S003,315.854224,109.1804894151686,23.028026117818452,662.3626708984375,-3.0428089303216552,1
OS006112,B,cruise,S006,S003,325.854224,109.17952470592702,23.029041723709373,662.3626708984375,-3.248559490277998,1
OS006113,B,cruise,S006,S003,335.854224,109.17855999668546,23.030057329600297,662.3626708984375,-3.450644651956722,1
OS006114,B,cruise,S006,S003,345.854224,109.17759528744389,23.03107293549122,662.3626708984375,-3.6491336153087843,1
OS006115,B,cruise,S006,S003,355.854224,109.17663057820232,23.03208854138214,662.3626708984375,-3.844099728457053,1
OS006116,B,cruise,S006,S003,365.854224,109.17566586896075,23.033104147273065,662.3626708984375,-4.035619283542573,1
OS006117,B,cruise,S006,S003,375.854224,109.17470115971918,23.03411975316399,662.3626708984375,-4.223770524016373,1
OS006118,B,cruise,S006,S003,385.854224,109.1737364504776,23.03513535905491,662.3626708984375,-4.408632829280748,1
OS006119,B,cruise,S006,S003,395.854224,109.17277174123603,23.036150964945833,662.3626708984375,-4.590286047895191,1
OS006120,B,cruise,S006,S003,405.854224,109.17180703199446,23.037166570836757,662.3626708984375,-4.768809955105482,1
OS006121,B,cruise,S006,S003,415.854224,109.1708423227529,23.038182176727677,662.3626708984375,-4.944283814303404,1
OS006122,B,cruise,S006,S003,425.854224,109.16987761351133,23.0391977826186,662.3626708984375,-5.1167860252790405,1
OS006123,B,cruise,S006,S003,435.854224,109.16891290426976,23.04021338850952,662.3626708984375,-5.286393844836198,1
OS006124,B,cruise,S006,S003,436.425424,109.1688578,23.0402714,662.3626708984375,-5.295996049876194,1
OS006125,B,cruise,S006,S003,446.425424,109.1688578,23.0402714,637.3626708984375,-5.293937674706399,1
OS006126,B,cruise,S006,S003,456.425424,109.1688578,23.0402714,612.3626708984375,-5.291980870699518,1
OS006127,B,cruise,S006,S003,466.425424,109.1688578,23.0402714,587.3626708984375,-5.290125775639339,1
OS006128,B,cruise,S006,S003,476.425424,109.1688578,23.0402714,562.3626708984375,-5.288372520281882,1
OS006129,B,cruise,S006,S003,486.425424,109.1688578,23.0402714,537.3626708984375,-5.286721228325007,1
OS006130,B,cruise,S006,S003,496.425424,109.1688578,23.0402714,512.3626708984375,-5.285172016379363,1
OS006131,B,cruise,S006,S003,506.425424,109.1688578,23.0402714,487.3626708984375,-5.283724993941092,1
OS006132,B,cruise,S006,S003,516.425424,109.1688578,23.0402714,462.3626708984375,-5.282380263366093,1
OS006133,B,cruise,S006,S003,526.425424,109.1688578,23.0402714,437.3626708984375,-5.281137919846003,1
OS006134,B,cruise,S006,S003,536.425424,109.1688578,23.0402714,412.3626708984375,-5.279998051385775,1
OS006135,B,cruise,S006,S003,546.425424,109.1688578,23.0402714,387.3626708984375,-5.278960738782956,1
OS006136,B,cruise,S006,S003,556.425424,109.1688578,23.0402714,362.3626708984375,-5.2780260556086205,1
OS006137,B,handover,S006,S003,565.970493,109.1688578,23.0402714,338.5,-5.277229687361327,1
OS006138,B,cruise,S006,S004,406.82688,109.22418472789386,23.052290340823486,425.2806396484375,-1.8999013228700505,1
OS006139,B,cruise,S006,S004,416.82688,109.22484421783693,23.05349510679169,425.2806396484375,-2.1156556707661736,1
OS006140,B,cruise,S006,S004,486.82688,109.22946064743847,23.061928468569107,425.2806396484375,-3.5417960398036996,1
OS006141,B,cruise,S006,S004,496.82688,109.23012013738156,23.063133234537307,425.2806396484375,-3.7332713528297887,1
OS006142,B,cruise,S006,S004,506.82688,109.23077962732464,23.06433800050551,425.2806396484375,-3.9217242219581436,1
OS006143,B,cruise,S006,S004,516.82688,109.23143911726771,23.065542766473712,425.2806396484375,-4.107190878336752,1
OS006144,B,cruise,S006,S004,526.82688,109.23209860721079,23.066747532441916,425.2806396484375,-4.289712961753224,1
OS006145,B,cruise,S006,S004,536.82688,109.23275809715386,23.067952298410116,425.2806396484375,-4.469336408985896,1
OS006146,B,cruise,S006,S004,546.82688,109.23341758709694,23.06915706437832,425.2806396484375,-4.646110511164906,1
OS006147,B,cruise,S006,S004,556.82688,109.23407707704001,23.07036183034652,425.2806396484375,-4.820087116125919,1
OS006148,B,cruise,S006,S004,566.82688,109.2347365669831,23.071566596314725,425.2806396484375,-4.991319955006773,1
OS006149,B,cruise,S006,S004,576.82688,109.23539605692618,23.07277136228293,425.2806396484375,-5.159864075173616,1
OS006150,B,cruise,S006,S004,586.82688,109.23605554686925,23.07397612825113,425.2806396484375,-5.325775364066089,1
OS006151,B,cruise,S006,S004,596.82688,109.23671503681233,23.075180894219333,425.2806396484375,-5.489110150709777,1
OS006152,B,cruise,S006,S004,606.82688,109.2373745267554,23.076385660187533,425.2806396484375,-5.64992487352157,1
OS006153,B,cruise,S006,S004,616.82688,109.23803401669848,23.077590426155737,425.2806396484375,-5.808275804654244,1
OS006154,B,cruise,S006,S004,618.910055,109.2381714,23.0778414,425.2806396484375,-5.840958177313738,1
OS006155,B,cruise,S006,S004,628.910055,109.2381714,23.0778414,400.2806396484375,-5.839999865358962,1
OS006156,B,cruise,S006,S004,638.910055,109.2381714,23.0778414,375.2806396484375,-5.839131750165677,1
OS006157,B,cruise,S006,S004,648.910055,109.2381714,23.0778414,350.2806396484375,-5.838353885872806,1
OS006158,B,cruise,S006,S004,658.910055,109.2381714,23.0778414,325.2806396484375,-5.837666321012279,1
OS006159,B,cruise,S006,S004,668.910055,109.2381714,23.0778414,300.2806396484375,-5.837069098499086,1
OS006160,B,cruise,S006,S004,678.910055,109.2381714,23.0778414,275.2806396484375,-5.836562255622255,1
OS006161,B,cruise,S006,S004,688.910055,109.2381714,23.0778414,250.28063964843747,-5.836145824037132,1
OS006162,B,handover,S006,S004,697.702311,109.2381714,23.0778414,228.3,-5.835854399120336,1
OS006163,B,cruise,S006,S005,393.977433,109.2249289377291,23.050409410891703,416.7322998046875,-1.507284886561223,1
OS006164,B,cruise,S006,S005,472.244449,109.2283003,23.0561338,341.7322998046875,-2.54885274671409,1
OS006165,B,cruise,S006,S005,482.244449,109.2283003,23.0561338,316.7322998046875,-2.547452142391265,1
OS006166,B,cruise,S006,S005,492.244449,109.2283003,23.0561338,291.7322998046875,-2.54624406167099,1
OS006167,B,cruise,S006,S005,502.244449,109.2283003,23.0561338,266.7322998046875,-2.5452286653736422,1
OS006168,B,cruise,S006,S005,512.244449,109.2283003,23.0561338,241.7322998046875,-2.544406088750094,1
OS006169,B,cruise,S006,S005,522.244449,109.2283003,23.0561338,216.7322998046875,-2.5437764414217696,1
OS006170,B,handover,S006,S005,530.937369,109.2283003,23.0561338,195.0,-2.543385911172649,1
OS006171,B,cruise,S006,S007,211.853776,109.19480201828583,23.02323891039895,590.361328125,-0.22655816044630228,1
OS006172,B,cruise,S006,S007,221.853776,109.19438688647631,23.024532652932194,590.361328125,-0.4340777897889865,1
OS006173,B,cruise,S006,S007,231.853776,109.19397175466679,23.02582639546544,590.361328125,-0.6429118072295807,1
OS006174,B,cruise,S006,S007,241.853776,109.19355662285727,23.027120137998686,590.361328125,-0.8524343355783941,1
OS006175,B,cruise,S006,S007,251.853776,109.19314149104775,23.028413880531932,590.361328125,-1.0620988673768181,1
OS006176,B,cruise,S006,S007,269.619768,109.1928191,23.0294186,565.361328125,-1.2202135831403211,1
OS006177,B,cruise,S006,S007,279.619768,109.1928191,23.0294186,540.361328125,-1.2159674293743166,1
OS006178,B,cruise,S006,S007,289.619768,109.1928191,23.0294186,515.361328125,-1.2119795007796625,1
OS006179,B,cruise,S006,S007,299.619768,109.1928191,23.0294186,490.361328125,-1.2082505130320982,1
OS006180,B,cruise,S006,S007,309.619768,109.1928191,23.0294186,465.361328125,-1.204781136728073,1
OS006181,B,cruise,S006,S007,319.619768,109.1928191,23.0294186,440.361328125,-1.2015719969860754,1
OS006182,B,cruise,S006,S007,329.619768,109.1928191,23.0294186,415.361328125,-1.1986236730739392,1
OS006183,B,cruise,S006,S007,339.619768,109.1928191,23.0294186,390.361328125,-1.1959366980623969,1
OS006184,B,cruise,S006,S007,349.619768,109.1928191,23.0294186,365.361328125,-1.1935115585054916,1
OS006185,B,handover,S006,S007,356.3643,109.1928191,23.0294186,348.5,-1.1920239894888027,1
OS006186,B,cruise,S006,S008,294.347367,109.2048293965927,23.03565952220876,567.8421020507812,-0.1980504590621308,1
OS006187,B,cruise,S006,S008,304.347367,109.20506967262094,23.03699026136156,567.8421020507812,-0.4012924627390362,1
OS006188,B,cruise,S006,S008,314.347367,109.20530994864916,23.038321000514355,567.8421020507812,-0.6063200530141444,1
OS006189,B,cruise,S006,S008,324.347367,109.20555022467738,23.039651739667153,567.8421020507812,-0.8124717685399503,1
OS006190,B,cruise,S006,S008,334.347367,109.2057905007056,23.040982478819952,567.8421020507812,-1.0191657841436381,1
OS006191,B,cruise,S006,S008,344.347367,109.20603077673383,23.04231321797275,567.8421020507812,-1.2258939184681878,1
OS006192,B,cruise,S006,S008,354.347367,109.20627105276205,23.04364395712555,567.8421020507812,-1.4322153466060996,1
OS006193,B,cruise,S006,S008,364.347367,109.20651132879027,23.044974696278345,567.8421020507812,-1.6377502811963893,1
OS006194,B,cruise,S006,S008,374.347367,109.20675160481849,23.046305435431144,567.8421020507812,-1.8421738123759042,1
OS006195,B,cruise,S006,S008,384.347367,109.20699188084672,23.047636174583943,567.8421020507812,-2.045210037132378,1
OS006196,B,cruise,S006,S008,394.347367,109.20723215687495,23.04896691373674,567.8421020507812,-2.246626561197914,1
OS006197,B,cruise,S006,S008,404.347367,109.20747243290317,23.05029765288954,567.8421020507812,-2.446229420177687,1
OS006198,B,cruise,S006,S008,414.347367,109.2077127089314,23.051628392042335,567.8421020507812,-2.6438584394629885,1
OS006199,B,cruise,S006,S008,424.347367,109.20795298495962,23.052959131195134,567.8421020507812,-2.8393830329910372,1
OS006200,B,cruise,S006,S008,434.347367,109.20819326098784,23.054289870347933,567.8421020507812,-3.032698427370974,1
OS006201,B,cruise,S006,S008,444.347367,109.20843353701606,23.055620609500732,567.8421020507812,-3.2237222891180295,1
OS006202,B,cruise,S006,S008,454.347367,109.20867381304429,23.056951348653527,567.8421020507812,-3.4123917274127393,1
OS006203,B,cruise,S006,S008,464.347367,109.20891408907251,23.058282087806326,567.8421020507812,-3.5986606421100333,1
OS006204,B,cruise,S006,S008,474.347367,109.20915436510074,23.059612826959125,567.8421020507812,-3.782497385854512,1
OS006205,B,cruise,S006,S008,484.347367,109.20939464112897,23.060943566111924,567.8421020507812,-3.9638827096075318,1
OS006206,B,cruise,S006,S008,494.347367,109.20963491715719,23.062274305264722,567.8421020507812,-4.142807962132181,1
OS006207,B,cruise,S006,S008,633.876845,109.2127472,23.0795113,542.8421020507812,-6.244364601074523,1
OS006208,B,cruise,S006,S008,643.876845,109.2127472,23.0795113,517.8421020507812,-6.243103946442659,1
OS006209,B,cruise,S006,S008,653.876845,109.2127472,23.0795113,492.84210205078125,-6.241925325990678,1
OS006210,B,cruise,S006,S008,663.876845,109.2127472,23.0795113,467.84210205078125,-6.240828806621181,1
OS006211,B,cruise,S006,S008,673.876845,109.2127472,23.0795113,442.84210205078125,-6.2398144506144035,1
OS006212,B,cruise,S006,S008,683.876845,109.2127472,23.0795113,417.84210205078125,-6.238882315616536,1
OS006213,B,cruise,S006,S008,693.876845,109.2127472,23.0795113,392.84210205078125,-6.238032454628865,1
OS006214,B,cruise,S006,S008,703.876845,109.2127472,23.0795113,367.84210205078125,-6.237264915997741,1
OS006215,B,cruise,S006,S008,713.876845,109.2127472,23.0795113,342.84210205078125,-6.236579743405343,1
OS006216,B,cruise,S006,S008,723.876845,109.2127472,23.0795113,317.84210205078125,-6.23597697586149,1
OS006217,B,cruise,S006,S008,733.876845,109.2127472,23.0795113,292.84210205078125,-6.2354566476961395,1
OS006218,B,handover,S006,S008,742.653686,109.2127472,23.0795113,270.9,-6.2350679180935344,1
OS006219,B,cruise,S006,S009,465.423763,109.24651517551094,23.048622139023117,391.0712890625,-1.5804870207468724,1
OS006220,B,cruise,S006,S009,475.423763,109.24757725677254,23.04955186945546,391.0712890625,-1.822937843184107,1
OS006221,B,cruise,S006,S009,485.423763,109.24863933803415,23.050481599887803,391.0712890625,-2.060341773622426,1
OS006222,B,cruise,S006,S009,495.423763,109.24970141929576,23.051411330320146,391.0712890625,-2.2928079633396976,1
OS006223,B,cruise,S006,S009,505.423763,109.25076350055738,23.05234106075249,391.0712890625,-2.52045368692292,1
OS006224,B,cruise,S006,S009,515.423763,109.25182558181899,23.053270791184833,391.0712890625,-2.743401671686911,1
OS006225,B,cruise,S006,S009,525.423763,109.2528876630806,23.054200521617176,391.0712890625,-2.9617779675785414,1
OS006226,B,cruise,S006,S009,535.423763,109.25394974434221,23.055130252049523,391.0712890625,-3.175710256914229,1
OS006227,B,cruise,S006,S009,537.237708,109.2541424,23.0552989,391.0712890625,-3.214050195268925,1
OS006228,B,cruise,S006,S009,547.237708,109.2541424,23.0552989,366.0712890625,-3.212521861807147,1
OS006229,B,cruise,S006,S009,557.237708,109.2541424,23.0552989,341.0712890625,-3.2111585708327084,1
OS006230,B,cruise,S006,S009,567.237708,109.2541424,23.0552989,316.0712890625,-3.209960477975386,1
OS006231,B,cruise,S006,S009,577.237708,109.2541424,23.0552989,291.0712890625,-3.2089277201005473,1
OS006232,B,cruise,S006,S009,587.237708,109.2541424,23.0552989,266.0712890625,-3.208060415257023,1
OS006233,B,cruise,S006,S009,597.237708,109.2541424,23.0552989,241.0712890625,-3.2073586626323163,1
OS006234,B,handover,S006,S009,601.666223,109.2541424,23.0552989,230.0,-3.207100803332253,1
OS006235,B,cruise,S006,S010,519.474259,109.26917776040342,23.01835244379114,433.2227783203125,-0.2723720202526039,1
OS006236,B,cruise,S006,S010,529.474259,109.27062347207848,23.01857407803679,433.2227783203125,-0.5833707310035692,1
OS006237,B,cruise,S006,S010,539.474259,109.27206918375356,23.01879571228244,433.2227783203125,-0.8837772486662203,1
OS006238,B,cruise,S006,S010,549.474259,109.27351489542863,23.019017346528088,433.2227783203125,-1.1742792252388767,1
OS006239,B,cruise,S006,S010,559.474259,109.27496060710371,23.019238980773736,433.2227783203125,-1.455500399396854,1
OS006240,B,cruise,S006,S010,566.779955,109.2760168,23.0194009,433.2227783203125,-1.6554136085275957,1
OS006241,B,cruise,S006,S010,576.779955,109.2760168,23.0194009,408.2227783203125,-1.652825611856315,1
OS006242,B,cruise,S006,S010,586.779955,109.2760168,23.0194009,383.2227783203125,-1.6504732538463003,1
OS006243,B,cruise,S006,S010,596.779955,109.2760168,23.0194009,358.2227783203125,-1.6483569183904763,1
OS006244,B,handover,S006,S010,599.429066,109.2760168,23.0194009,351.6,-1.6478358664811878,1
OS006245,B,cruise,S006,S012,530.18301,109.26111592373431,23.04211368680548,435.3490295410156,-1.7901912844955348,1
OS006246,B,cruise,S006,S012,540.18301,109.26236760381053,23.04281572123008,435.3490295410156,-2.0399604973745085,1
OS006247,B,cruise,S006,S012,550.18301,109.26361928388674,23.043517755654683,435.3490295410156,-2.283528434180795,1
OS006248,B,cruise,S006,S012,560.18301,109.26487096396295,23.044219790079286,435.3490295410156,-2.5211504298035123,1
