pattern_id,uav_type,n_stops,visit_order,n_boxes,total_mass_kg,total_volume_m3,energy_kWh,duration_s,end_SOC,has_hard_deadline,latest_start_s,direct_time_s,outage_time_s,outage_ratio,gap_count,max_gap_s,min_margin_db,needs_relay
P004939,B,2,S002>S006,2,14.0,0.063,3.165121879144101,2339.793830388806,0.2087195302139747,False,inf,1670.0613434898137,669.7324868989921,0.2862356837600952,1,669.7324868989921,-5.484932230656369,1
P004940,B,2,S006>S002,2,14.0,0.063,3.1004540530578364,2339.793830388806,0.2248864867355409,False,inf,1656.7394967217772,683.0543336670287,0.2919292823135296,1,683.0543336670287,-5.484932230656369,1
P004941,B,2,S006>S002,2,16.0,0.056,3.1214017781112178,2339.793830388806,0.2196495554721955,False,inf,1656.7394967217772,683.0543336670287,0.2919292823135296,1,683.0543336670287,-5.484932230656369,1
P004942,B,2,S002>S006,2,11.0,0.04,3.0703624988220004,2339.793830388806,0.2324093752944999,True,1584.733179433979,1670.0613434898137,669.7324868989921,0.2862356837600952,1,669.7324868989921,-5.484932230656369,1
P004943,B,2,S006>S002,2,11.0,0.04,3.073623551791544,2339.793830388806,0.2315941120521141,True,2747.946323510548,1656.7394967217772,683.0543336670287,0.2919292823135296,1,683.0543336670287,-5.484932230656369,1
P004944,B,2,S006>S002,3,19.0,0.068,3.15826042403282,2399.793830388806,0.210434893991795,True,2687.946323510548,1716.739496721777,683.0543336670289,0.2846304232544688,1,683.0543336670289,-5.484932230656369,1
P004945,B,2,S006>S002,2,17.0,0.039,3.067036067379405,2339.793830388806,0.2332409831551487,True,1858.2105058754207,1656.7394967217772,683.0543336670287,0.2919292823135296,1,683.0543336670287,-5.484932230656369,1
P004946,B,2,S006>S002,2,17.0,0.039,3.067036067379405,2339.793830388806,0.2332409831551487,True,1858.2105058754207,1656.7394967217772,683.0543336670287,0.2919292823135296,1,683.0543336670287,-5.484932230656369,1
P004947,B,2,S002>S006,2,9.0,0.047,3.0740722833326517,2339.793830388806,0.2314819291668371,True,2468.115663735773,1670.0613434898137,669.7324868989921,0.2862356837600952,1,669.7324868989921,-5.484932230656369,1
P004948,B,2,S006>S002,2,9.0,0.047,2.992580689577495,2339.793830388806,0.2518548276056263,True,1858.2105058754207,1656.7394967217772,683.0543336670287,0.2919292823135296,1,683.0543336670287,-5.484932230656369,1
P004949,B,2,S002>S006,2,11.0,0.04,3.1380416587467543,2339.793830388806,0.2154895853133114,True,2468.115663735773,1670.0613434898137,669.7324868989921,0.2862356837600952,1,669.7324868989921,-5.484932230656369,1
P004950,B,2,S006>S002,2,11.0,0.04,3.0077478120056784,2339.793830388806,0.2480630469985804,True,1858.2105058754207,1656.7394967217772,683.0543336670287,0.2919292823135296,1,683.0543336670287,-5.484932230656369,1
P004953,B,2,S002>S006,2,6.0,0.024,2.9975712651017408,2339.793830388806,0.2506071837245648,True,1584.733179433979,1670.0613434898137,669.7324868989921,0.2862356837600952,1,669.7324868989921,-5.484932230656369,1
P004957,B,2,S002>S006,3,12.0,0.059,3.1739911688532563,2399.793830388806,0.2065022077866859,True,1524.733179433979,1730.0613434898137,669.7324868989921,0.2790791768934936,1,669.7324868989921,-5.484932230656369,1
P004962,B,2,S002>S006,3,14.0,0.052,3.1288066873316294,2399.793830388806,0.2177983281670926,True,1524.733179433979,1700.0613434898137,699.7324868989921,0.2915802507858035,1,699.7324868989921,-5.484932230656369,1
P004964,B,2,S007>S002,2,12.0,0.07,3.162703681556549,2499.204575322845,0.2093240796108626,False,inf,1356.2773098970388,1142.927265425806,0.4573164104735859,3,603.207159721972,-5.488551136969605,1
P004967,B,2,S007>S002,2,9.0,0.047,3.12864457221949,2499.204575322845,0.2178388569451275,True,2564.26489592377,1356.2773098970388,1142.927265425806,0.4573164104735859,3,603.207159721972,-5.488551136969605,1
P004969,B,2,S007>S002,2,11.0,0.04,3.1780673400225883,2499.204575322845,0.2054831649943529,True,2564.26489592377,1356.2773098970388,1142.927265425806,0.4573164104735859,3,603.207159721972,-5.488551136969605,1
P004978,B,2,S002>S008,2,12.0,0.07,3.1837995704664186,2402.80987261225,0.2040501073833953,False,inf,1089.1326165377682,1313.6772560744816,0.5467254280282685,1,1313.6772560744816,-6.237684605084638,1
P004979,B,2,S008>S002,2,12.0,0.07,3.1972492300935587,2402.80987261225,0.2006876924766103,False,inf,1059.9226956392265,1342.887176973023,0.5588819957332221,1,1342.8871769730235,-6.237684605084638,1
P004980,B,2,S002>S008,2,9.0,0.047,3.113301976167903,2402.80987261225,0.2216745059580243,True,5469.907769967185,1089.1326165377682,1313.6772560744816,0.5467254280282685,1,1313.6772560744816,-6.237684605084638,1
P004981,B,2,S008>S002,2,9.0,0.047,3.14134904382271,2402.80987261225,0.2146627390443225,True,5996.829024087232,1059.9226956392265,1342.887176973023,0.5588819957332221,1,1342.8871769730235,-6.237684605084638,1
P004983,B,2,S008>S002,2,11.0,0.04,3.19377045133626,2402.80987261225,0.201557387165935,True,5996.829024087232,1059.9226956392265,1342.887176973023,0.5588819957332221,1,1342.8871769730235,-6.237684605084638,1
P004984,B,2,S002>S008,2,9.0,0.047,3.13304143185026,2402.80987261225,0.216739642037435,True,2468.115663735773,1089.1326165377682,1313.6772560744816,0.5467254280282685,1,1313.6772560744816,-6.237684605084638,1
P004986,B,2,S002>S008,2,11.0,0.04,3.182535711341252,2402.80987261225,0.2043660721646869,True,2468.115663735773,1089.1326165377682,1313.6772560744816,0.5467254280282685,1,1313.6772560744816,-6.237684605084638,1
P004992,B,2,S002>S009,2,28.0,0.054,2.946970084102296,1971.652763374452,0.2632574789744261,True,9297.146604932976,1018.1411489063868,953.5116144680652,0.4836103152545712,1,953.5116144680652,-5.482718810576927,1
P004993,B,2,S009>S002,2,28.0,0.054,2.7906567896121244,1971.652763374452,0.3023358025969689,True,9798.020631692572,1013.3625556652682,958.2902077091836,0.4860339637437403,1,958.2902077091836,-5.482718810576927,1
P004996,B,2,S002>S009,2,17.0,0.039,2.467801711986153,1971.652763374452,0.3830495720034618,True,9297.146604932976,1018.1411489063868,953.5116144680652,0.4836103152545712,1,953.5116144680652,-5.482718810576927,1
P004997,B,2,S009>S002,2,17.0,0.039,2.4517615568213724,1971.652763374452,0.3870596107946569,True,9798.020631692572,1013.3625556652682,958.2902077091836,0.4860339637437403,1,958.2902077091836,-5.482718810576927,1
P004998,B,2,S002>S009,3,25.0,0.067,2.775378183683009,2031.652763374452,0.3061554540792477,True,9237.146604932976,1048.141148906387,983.5116144680652,0.4840943453518662,1,983.5116144680652,-5.482718810576927,1
P004999,B,2,S009>S002,3,25.0,0.067,2.6693464537839606,2031.652763374452,0.3326633865540098,True,9738.020631692572,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005000,B,2,S002>S009,2,28.0,0.054,2.946970084102296,1971.652763374452,0.2632574789744261,True,2468.115663735773,1018.1411489063868,953.5116144680652,0.4836103152545712,1,953.5116144680652,-5.482718810576927,1
P005001,B,2,S009>S002,2,28.0,0.054,2.7906567896121244,1971.652763374452,0.3023358025969689,True,2226.3515728897746,1013.3625556652682,958.2902077091836,0.4860339637437403,1,958.2902077091836,-5.482718810576927,1
P005004,B,2,S002>S009,2,17.0,0.039,2.467801711986153,1971.652763374452,0.3830495720034618,True,2468.115663735773,1018.1411489063868,953.5116144680652,0.4836103152545712,1,953.5116144680652,-5.482718810576927,1
P005005,B,2,S009>S002,2,17.0,0.039,2.4517615568213724,1971.652763374452,0.3870596107946569,True,2226.3515728897746,1013.3625556652682,958.2902077091836,0.4860339637437403,1,958.2902077091836,-5.482718810576927,1
P005006,B,2,S002>S009,3,25.0,0.067,2.775378183683009,2031.652763374452,0.3061554540792477,True,2438.115663735773,1048.141148906387,983.5116144680652,0.4840943453518662,1,983.5116144680652,-5.482718810576927,1
P005007,B,2,S009>S002,3,25.0,0.067,2.6693464537839606,2031.652763374452,0.3326633865540098,True,2166.3515728897746,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005008,B,2,S002>S009,2,20.0,0.062,2.595679924167337,1971.652763374452,0.3510800189581657,True,9297.146604932976,1018.1411489063868,953.5116144680652,0.4836103152545712,1,953.5116144680652,-5.482718810576927,1
P005009,B,2,S009>S002,2,20.0,0.062,2.487243690487024,1971.652763374452,0.378189077378244,True,9798.020631692572,1013.3625556652682,958.2902077091836,0.4860339637437403,1,958.2902077091836,-5.482718810576927,1
P005010,B,2,S002>S009,2,14.0,0.063,2.410374254099376,1971.652763374452,0.3974064364751561,False,inf,1018.1411489063868,953.5116144680652,0.4836103152545712,1,953.5116144680652,-5.482718810576927,1
P005012,B,2,S002>S009,2,9.0,0.047,2.3051549084689524,1971.652763374452,0.4237112728827619,True,9297.146604932976,1018.1411489063868,953.5116144680652,0.4836103152545712,1,953.5116144680652,-5.482718810576927,1
P005013,B,2,S009>S002,2,9.0,0.047,2.2935408179312557,1971.652763374452,0.4266147955171862,True,9798.020631692572,1013.3625556652682,958.2902077091836,0.4860339637437403,1,958.2902077091836,-5.482718810576927,1
P005015,B,2,S009>S002,2,22.0,0.055,2.5471999902944207,1971.652763374452,0.3632000024263948,True,9798.020631692572,1013.3625556652682,958.2902077091836,0.4860339637437403,1,958.2902077091836,-5.482718810576927,1
P005018,B,2,S002>S009,2,11.0,0.04,2.337760315770773,1971.652763374452,0.4155599210573067,True,9297.146604932976,1018.1411489063868,953.5116144680652,0.4836103152545712,1,953.5116144680652,-5.482718810576927,1
P005019,B,2,S009>S002,2,11.0,0.04,2.325229067455221,1971.652763374452,0.4186927331361947,True,9798.020631692572,1013.3625556652682,958.2902077091836,0.4860339637437403,1,958.2902077091836,-5.482718810576927,1
P005020,B,2,S002>S009,3,25.0,0.067,2.807163175222261,2031.652763374452,0.2982092061944347,True,9237.146604932976,1048.141148906387,983.5116144680652,0.4840943453518662,1,983.5116144680652,-5.482718810576927,1
P005021,B,2,S009>S002,3,25.0,0.067,2.643493348411495,2031.652763374452,0.3391266628971262,True,9738.020631692572,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005022,B,2,S002>S009,3,19.0,0.068,2.550104890522385,2031.652763374452,0.3624737773694038,True,9237.146604932976,1048.141148906387,983.5116144680652,0.4840943453518662,1,983.5116144680652,-5.482718810576927,1
P005023,B,2,S009>S002,3,19.0,0.068,2.469517219969972,2031.652763374452,0.382620695007507,True,9738.020631692572,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005024,B,2,S002>S009,3,25.0,0.067,2.749478417547488,2031.652763374452,0.312630395613128,True,9237.146604932976,1048.141148906387,983.5116144680652,0.4840943453518662,1,983.5116144680652,-5.482718810576927,1
P005025,B,2,S009>S002,3,25.0,0.067,2.7242491160192057,2031.652763374452,0.3189377209951985,True,9768.020631692572,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005026,B,2,S002>S009,3,25.0,0.067,2.749478417547488,2031.652763374452,0.312630395613128,True,2408.115663735773,1048.141148906387,983.5116144680652,0.4840943453518662,1,983.5116144680652,-5.482718810576927,1
P005027,B,2,S009>S002,3,25.0,0.067,2.7242491160192057,2031.652763374452,0.3189377209951985,True,2166.3515728897746,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005036,B,2,S002>S009,2,6.0,0.024,2.264969082050513,1971.652763374452,0.4337577294873718,True,2468.115663735773,1018.1411489063868,953.5116144680652,0.4836103152545712,1,953.5116144680652,-5.482718810576927,1
P005037,B,2,S009>S002,2,6.0,0.024,2.254740622314418,1971.652763374452,0.4363148444213953,True,2226.3515728897746,1013.3625556652682,958.2902077091836,0.4860339637437403,1,958.2902077091836,-5.482718810576927,1
P005042,B,2,S002>S009,3,25.0,0.067,2.763648167366461,2031.652763374452,0.3090879581583847,True,2408.115663735773,1048.141148906387,983.5116144680652,0.4840943453518662,1,983.5116144680652,-5.482718810576927,1
P005045,B,2,S009>S002,3,20.0,0.051,2.5367970363024765,2031.652763374452,0.3658007409243808,True,2166.3515728897746,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005046,B,2,S002>S009,3,25.0,0.067,2.763648167366461,2031.652763374452,0.3090879581583847,True,2408.115663735773,1048.141148906387,983.5116144680652,0.4840943453518662,1,983.5116144680652,-5.482718810576927,1
P005049,B,2,S009>S002,3,20.0,0.051,2.5367970363024765,2031.652763374452,0.3658007409243808,True,2166.3515728897746,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005050,B,2,S002>S009,3,12.0,0.059,2.355913047085111,2031.652763374452,0.4110217382287222,True,2408.115663735773,1048.141148906387,983.5116144680652,0.4840943453518662,1,983.5116144680652,-5.482718810576927,1
P005051,B,2,S009>S002,3,12.0,0.059,2.342894982452875,2031.652763374452,0.4142762543867813,True,2166.3515728897746,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005057,B,2,S009>S002,3,14.0,0.052,2.38211784178632,2031.652763374452,0.40447053955342,True,2166.3515728897746,1043.3625556652682,988.2902077091836,0.4864464171858254,1,988.2902077091836,-5.482718810576927,1
P005061,B,2,S010>S002,2,17.0,0.039,3.039565361785624,2324.387432435765,0.2401086595535939,True,2605.1776537694923,1190.83176342894,1133.555669006825,0.4876793142092292,4,644.6275203674631,-5.489452286646269,1
P005066,B,2,S010>S002,2,20.0,0.062,2.993375905188599,2324.387432435765,0.2516560237028502,True,2605.1776537694923,1190.83176342894,1133.555669006825,0.4876793142092292,4,644.6275203674631,-5.489452286646269,1
P005070,B,2,S010>S002,2,9.0,0.047,2.8245681795262154,2324.387432435765,0.2938579551184461,True,2605.1776537694923,1190.83176342894,1133.555669006825,0.4876793142092292,4,644.6275203674631,-5.489452286646269,1
P005071,B,2,S010>S002,2,22.0,0.055,3.0598350908285665,2324.387432435765,0.2350412272928583,True,2605.1776537694923,1190.83176342894,1133.555669006825,0.4876793142092292,4,644.6275203674631,-5.489452286646269,1
P005075,B,2,S010>S002,2,11.0,0.04,2.867423534420099,2324.387432435765,0.2831441163949753,True,2605.1776537694923,1190.83176342894,1133.555669006825,0.4876793142092292,4,644.6275203674631,-5.489452286646269,1
P005077,B,2,S002>S010,3,19.0,0.068,3.13160400599144,2384.387432435765,0.2170989985021399,True,1685.3615804614092,1212.1549190657938,1172.232513369971,0.4916283727315572,3,662.2508991711276,-5.489452286646269,1
P005078,B,2,S010>S002,3,19.0,0.068,2.993042926157291,2384.387432435765,0.2517392684606773,True,2545.1776537694923,1220.83176342894,1163.555669006825,0.4879893481984166,4,644.6275203674631,-5.489452286646269,1
P005102,B,2,S011>S002,2,28.0,0.054,2.80192763883543,2087.8211581653945,0.2995180902911425,True,9982.998190465114,1355.0831742008052,732.7379839645894,0.3509582135897402,2,712.7379839645894,-5.483756690521034,1
P005106,B,2,S011>S002,2,17.0,0.039,2.631509197347703,2087.8211581653945,0.3421227006630742,True,9982.998190465114,1355.0831742008052,732.7379839645894,0.3509582135897402,2,712.7379839645894,-5.483756690521034,1
P005108,B,2,S011>S002,3,25.0,0.067,2.741230735064073,2147.8211581653945,0.3146923162339818,True,9922.998190465114,1415.0831742008052,732.7379839645894,0.3411540952462134,2,712.7379839645894,-5.483756690521034,1
P005109,B,2,S011>S002,2,28.0,0.054,2.80192763883543,2087.8211581653945,0.2995180902911425,True,2110.183178098832,1355.0831742008052,732.7379839645894,0.3509582135897402,2,712.7379839645894,-5.483756690521034,1
P005117,B,2,S011>S002,2,20.0,0.062,2.563374481680889,2087.8211581653945,0.3591563795797776,True,9982.998190465114,1355.0831742008052,732.7379839645894,0.3509582135897402,2,712.7379839645894,-5.483756690521034,1
P005121,B,2,S011>S002,2,9.0,0.047,2.46443109733593,2087.8211581653945,0.3838922256660175,True,9982.998190465114,1355.0831742008052,732.7379839645894,0.3509582135897402,2,712.7379839645894,-5.483756690521034,1
P005123,B,2,S011>S002,2,22.0,0.055,2.610433326031776,2087.8211581653945,0.3473916684920561,True,9982.998190465114,1355.0831742008052,732.7379839645894,0.3509582135897402,2,712.7379839645894,-5.483756690521034,1
P005127,B,2,S011>S002,2,11.0,0.04,2.497574192221397,2087.8211581653945,0.3756064519446507,True,9982.998190465114,1355.0831742008052,732.7379839645894,0.3509582135897402,2,712.7379839645894,-5.483756690521034,1
P005129,B,2,S011>S002,3,25.0,0.067,2.658814913015489,2147.8211581653945,0.3352962717461276,True,9922.998190465114,1415.0831742008052,732.7379839645894,0.3411540952462134,2,712.7379839645894,-5.483756690521034,1
P005130,B,2,S002>S011,3,19.0,0.068,2.790461536553373,2147.8211581653945,0.3023846158616567,True,8934.807318036159,1428.926460166142,718.8946979992526,0.3347088258564838,2,698.8946979992526,-5.483756690521034,1
P005131,B,2,S011>S002,3,19.0,0.068,2.5712133287059853,2147.8211581653945,0.3571966678235037,True,9922.998190465114,1415.0831742008052,732.7379839645894,0.3411540952462134,2,712.7379839645894,-5.483756690521034,1
P005133,B,2,S011>S002,3,25.0,0.067,2.9194664027544963,2147.8211581653945,0.2701333993113759,True,9952.998190465114,1385.0831742008052,762.7379839645894,0.3551217386349325,2,742.7379839645894,-5.483756690521034,1
P005137,B,2,S011>S002,3,19.0,0.068,2.689606477838212,2147.8211581653945,0.327598380540447,True,9952.998190465114,1385.0831742008052,762.7379839645894,0.3551217386349325,2,742.7379839645894,-5.483756690521034,1
P005168,B,2,S012>S002,2,17.0,0.039,3.012880247094782,2282.898225416072,0.2467799382263045,True,2418.169980951245,1053.3865831717787,1229.5116422442932,0.5385748819442914,1,1229.5116422442932,-5.485484479902681,1
P005174,B,2,S012>S002,2,20.0,0.062,3.0454166095671487,2282.898225416072,0.2386458476082128,True,2418.169980951245,1053.3865831717787,1229.5116422442932,0.5385748819442914,1,1229.5116422442932,-5.485484479902681,1
P005178,B,2,S012>S002,2,9.0,0.047,2.7920109759170586,2282.898225416072,0.3019972560207353,True,2418.169980951245,1053.3865831717787,1229.5116422442932,0.5385748819442914,1,1229.5116422442932,-5.485484479902681,1
P005180,B,2,S012>S002,2,22.0,0.055,3.1262059651964647,2282.898225416072,0.2184485087008838,True,2418.169980951245,1053.3865831717787,1229.5116422442932,0.5385748819442914,1,1229.5116422442932,-5.485484479902681,1
P005184,B,2,S012>S002,2,11.0,0.04,2.83625456455476,2282.898225416072,0.2909363588613101,True,2418.169980951245,1053.3865831717787,1229.5116422442932,0.5385748819442914,1,1229.5116422442932,-5.485484479902681,1
P005185,B,2,S002>S012,3,19.0,0.068,3.0415029259270527,2342.898225416072,0.2396242685182368,True,1909.071793632683,1087.8877721412027,1255.0104532748692,0.5356658004433776,1,1255.0104532748692,-5.485484479902681,1
P005186,B,2,S012>S002,3,19.0,0.068,3.0249624321824617,2342.898225416072,0.2437593919543845,True,2358.169980951245,1083.3865831717787,1259.5116422442932,0.5375870059488471,1,1259.5116422442932,-5.485484479902681,1
P005209,B,2,S013>S002,2,28.0,0.054,3.0702267573253077,2126.0869555475965,0.2324433106686732,True,2627.266642424337,1048.6801927909191,1077.4067627566774,0.506755737316106,1,1077.4067627566774,-5.484293742593266,1
P005213,B,2,S013>S002,2,17.0,0.039,2.777624468302748,2126.0869555475965,0.305593882924313,True,2627.266642424337,1048.6801927909191,1077.4067627566774,0.506755737316106,1,1077.4067627566774,-5.484293742593266,1
P005216,B,2,S013>S002,2,28.0,0.054,3.0702267573253077,2126.0869555475965,0.2324433106686732,True,2071.91738071663,1048.6801927909191,1077.4067627566774,0.506755737316106,1,1077.4067627566774,-5.484293742593266,1
P005224,B,2,S013>S002,2,20.0,0.062,2.75866975524246,2126.0869555475965,0.310332561189385,True,2627.266642424337,1048.6801927909191,1077.4067627566774,0.506755737316106,1,1077.4067627566774,-5.484293742593266,1
P005228,B,2,S013>S002,2,9.0,0.047,2.589085906012471,2126.0869555475965,0.3527285234968822,True,2627.266642424337,1048.6801927909191,1077.4067627566774,0.506755737316106,1,1077.4067627566774,-5.484293742593266,1
P005230,B,2,S013>S002,2,22.0,0.055,2.820115272047528,2126.0869555475965,0.294971181988118,True,2627.266642424337,1048.6801927909191,1077.4067627566774,0.506755737316106,1,1077.4067627566774,-5.484293742593266,1
P005234,B,2,S013>S002,2,11.0,0.04,2.6265804970510764,2126.0869555475965,0.3433548757372309,True,2627.266642424337,1048.6801927909191,1077.4067627566774,0.506755737316106,1,1077.4067627566774,-5.484293742593266,1
P005237,B,2,S002>S013,3,19.0,0.068,2.881547380963186,2186.0869555475965,0.2796131547592033,True,1861.5797353613996,1082.2575010489695,1103.8294544986268,0.5049339193472873,1,1103.8294544986263,-5.484293742593266,1
P005238,B,2,S013>S002,3,19.0,0.068,2.752806253635529,2186.0869555475965,0.3117984365911177,True,2567.266642424337,1078.6801927909191,1107.4067627566774,0.5065703173180873,1,1107.4067627566774,-5.484293742593266,1
P005277,B,2,S003>S005,2,17.0,0.039,3.174086313739639,2574.3796914047834,0.2064784215650902,True,5941.9059292684415,1379.8321253932772,1194.5475660115062,0.4640137466900492,2,865.1887118448398,-5.289876004192095,1
P005278,B,2,S005>S003,2,20.0,0.062,3.189274870461329,2574.3796914047834,0.2026812823846677,False,inf,1373.5790080687975,1200.8006833359857,0.4664427269004498,2,874.7688073540164,-5.289876004192095,1
P005279,B,2,S005>S003,2,20.0,0.062,3.189274870461329,2574.3796914047834,0.2026812823846677,True,9787.731161127404,1373.5790080687975,1200.8006833359857,0.4664427269004498,2,874.7688073540164,-5.289876004192095,1
P005280,B,2,S003>S005,2,12.0,0.07,3.0863716233811425,2574.3796914047834,0.2284070941547143,False,inf,1379.8321253932772,1194.5475660115062,0.4640137466900492,2,865.1887118448398,-5.289876004192095,1
P005281,B,2,S005>S003,2,12.0,0.07,3.044906398547284,2574.3796914047834,0.2387734003631789,False,inf,1373.5790080687975,1200.8006833359857,0.4664427269004498,2,874.7688073540164,-5.289876004192095,1
P005285,B,2,S005>S003,2,9.0,0.047,3.0079226309525664,2574.3796914047834,0.2480193422618584,True,9787.731161127404,1373.5790080687975,1200.8006833359857,0.4664427269004498,2,874.7688073540164,-5.289876004192095,1
P005291,B,2,S005>S003,2,11.0,0.04,3.0553213751203807,2574.3796914047834,0.2361696562199048,True,9787.731161127404,1373.5790080687975,1200.8006833359857,0.4664427269004498,2,874.7688073540164,-5.289876004192095,1
P005292,B,2,S005>S003,3,19.0,0.068,3.1903763430526872,2634.3796914047834,0.2024059142368282,True,9727.731161127404,1403.5790080687982,1230.8006833359852,0.4672070193039108,2,874.7688073540162,-5.289876004192095,1
P005295,B,2,S003>S005,2,9.0,0.047,3.0338835926376184,2574.3796914047834,0.2415291018405954,True,5941.9059292684415,1379.8321253932772,1194.5475660115062,0.4640137466900492,2,865.1887118448398,-5.289876004192095,1
P005297,B,2,S003>S005,2,11.0,0.04,3.090207332064993,2574.3796914047834,0.2274481669837517,True,5941.9059292684415,1379.8321253932772,1194.5475660115062,0.4640137466900492,2,865.1887118448398,-5.289876004192095,1
P005299,B,2,S003>S005,2,6.0,0.024,2.9653024701796986,2574.3796914047834,0.2586743824550753,True,5941.9059292684415,1379.8321253932772,1194.5475660115062,0.4640137466900492,2,865.1887118448398,-5.289876004192095,1
P005311,B,2,S006>S003,2,28.0,0.054,2.816348487104648,2330.171573353827,0.295912878223838,False,inf,1515.6205914592915,814.5509818945357,0.3495669551586489,1,814.5509818945357,-5.295996049876194,1
P005312,B,2,S006>S003,2,28.0,0.054,2.816348487104648,2330.171573353827,0.295912878223838,True,2747.946323510548,1515.6205914592915,814.5509818945357,0.3495669551586489,1,814.5509818945357,-5.295996049876194,1
P005313,B,2,S003>S006,2,20.0,0.062,2.7609589291368866,2330.171573353827,0.3097602677157783,False,inf,1528.8246583839873,801.3469149698398,0.343900390912613,1,801.3469149698398,-5.295996049876194,1
P005314,B,2,S006>S003,2,20.0,0.062,2.661185870338389,2330.171573353827,0.3347035324154026,False,inf,1515.6205914592915,814.5509818945357,0.3495669551586489,1,814.5509818945357,-5.295996049876194,1
P005315,B,2,S003>S006,2,22.0,0.055,2.848767024673198,2330.171573353827,0.2878082438317003,False,inf,1528.8246583839873,801.3469149698398,0.343900390912613,1,801.3469149698398,-5.295996049876194,1
P005317,B,2,S003>S006,2,17.0,0.039,2.650854478976909,2330.171573353827,0.3372863802557727,True,1594.3554364689578,1528.8246583839873,801.3469149698398,0.343900390912613,1,801.3469149698398,-5.295996049876194,1
P005318,B,2,S006>S003,2,17.0,0.039,2.621874407032592,2330.171573353827,0.3445313982418521,True,2747.946323510548,1515.6205914592915,814.5509818945357,0.3495669551586489,1,814.5509818945357,-5.295996049876194,1
P005319,B,2,S003>S006,3,25.0,0.067,3.0063234864022834,2390.171573353827,0.2484191283994291,True,1534.355436468958,1588.8246583839873,801.3469149698398,0.3352675280316426,1,801.3469149698398,-5.295996049876194,1
P005320,B,2,S006>S003,3,25.0,0.067,2.747254317405395,2390.171573353827,0.3131864206486512,True,2687.946323510548,1575.6205914592915,814.5509818945357,0.340791845646285,1,814.5509818945357,-5.295996049876194,1
P005321,B,2,S006>S003,2,28.0,0.054,2.816348487104648,2330.171573353827,0.295912878223838,True,5601.975830711064,1515.6205914592915,814.5509818945357,0.3495669551586489,1,814.5509818945357,-5.295996049876194,1
P005322,B,2,S006>S003,2,28.0,0.054,2.816348487104648,2330.171573353827,0.295912878223838,True,2747.946323510548,1515.6205914592915,814.5509818945357,0.3495669551586489,1,814.5509818945357,-5.295996049876194,1
P005323,B,2,S003>S006,2,20.0,0.062,2.7609589291368866,2330.171573353827,0.3097602677157783,True,5941.9059292684415,1528.8246583839873,801.3469149698398,0.343900390912613,1,801.3469149698398,-5.295996049876194,1
P005325,B,2,S003>S006,2,22.0,0.055,2.848767024673198,2330.171573353827,0.2878082438317003,True,5941.9059292684415,1528.8246583839873,801.3469149698398,0.343900390912613,1,801.3469149698398,-5.295996049876194,1
P005327,B,2,S003>S006,2,17.0,0.039,2.650854478976909,2330.171573353827,0.3372863802557727,True,1594.3554364689578,1528.8246583839873,801.3469149698398,0.343900390912613,1,801.3469149698398,-5.295996049876194,1
P005328,B,2,S006>S003,2,17.0,0.039,2.621874407032592,2330.171573353827,0.3445313982418521,True,2747.946323510548,1515.6205914592915,814.5509818945357,0.3495669551586489,1,814.5509818945357,-5.295996049876194,1
P005329,B,2,S003>S006,3,25.0,0.067,3.0063234864022834,2390.171573353827,0.2484191283994291,True,1534.355436468958,1588.8246583839873,801.3469149698398,0.3352675280316426,1,801.3469149698398,-5.295996049876194,1
P005330,B,2,S006>S003,3,25.0,0.067,2.747254317405395,2390.171573353827,0.3131864206486512,True,2687.946323510548,1575.6205914592915,814.5509818945357,0.340791845646285,1,814.5509818945357,-5.295996049876194,1
P005331,B,2,S003>S006,2,20.0,0.062,2.8520886893959743,2330.171573353827,0.2869778276510064,False,inf,1528.8246583839873,801.3469149698398,0.343900390912613,1,801.3469149698398,-5.295996049876194,1
P005332,B,2,S006>S003,2,20.0,0.062,2.5693385267459687,2330.171573353827,0.3576653683135078,False,inf,1515.6205914592915,814.5509818945357,0.3495669551586489,1,814.5509818945357,-5.295996049876194,1
P005333,B,2,S003>S006,2,20.0,0.062,2.8520886893959743,2330.171573353827,0.2869778276510064,True,1594.3554364689578,1528.8246583839873,801.3469149698398,0.343900390912613,1,801.3469149698398,-5.295996049876194,1
P005334,B,2,S006>S003,2,20.0,0.062,2.5693385267459687,2330.171573353827,0.3576653683135078,True,2747.946323510548,1515.6205914592915,814.5509818945357,0.3495669551586489,1,814.5509818945357,-5.295996049876194,1
